SITC Revision 3 Product Code,SITC Revision 3 Product Description,NACE Revision 1 Product Code,NACE Revision 1 Product Description
04711,Maize (corn) flour,156,Grain mill products and starches
04719,Cereal meal/flour nes,156,Grain mill products and starches
04721,Maize meal/groats,156,Grain mill products and starches
04722,Cereal groats/meal n.e.s,156,Grain mill products and starches
04729,"Cereal pellets,non-wheat",156,Grain mill products and starches
04811,Cereal roasted/puffed,156,Grain mill products and starches
04812,"Cereal,grain,prp,ex corn",156,Grain mill products and starches
04813,Cereal nes rolled/flaked,156,Grain mill products and starches
04814,"Cereal,prepd nes ex rice",156,Grain mill products and starches
04815,Cereal germ prepared,156,Grain mill products and starches
0485,Bakers mixes/doughs,156,Grain mill products and starches
05645,Tapioca/sago/etc,156,Grain mill products and starches
05646,Legume flour/meal,156,Grain mill products and starches
05647,Veg root/tubr flour/meal,156,Grain mill products and starches
05648,Fruit/nut meal/flour,156,Grain mill products and starches
06193,Glucose/syrup <20%fructo,156,Grain mill products and starches
06194,Glucose/syrup 20-50%fruc,156,Grain mill products and starches
06195,"Fructose, pure",156,Grain mill products and starches
06196,Fructose/syrup nes,156,Grain mill products and starches
06199,Sugars nes/invert sugar,156,Grain mill products and starches
08123,"Bran, etc of legumes",156,Grain mill products and starches
08124,"Bran, etc of maize",156,Grain mill products and starches
08125,"Bran, etc of rice",156,Grain mill products and starches
08126,"Bran, etc of wheat",156,Grain mill products and starches
08129,"Bran, etc of cereals nes",156,Grain mill products and starches
08151,Starch ind waste fodder,156,Grain mill products and starches
42161,Crude maize oil,156,Grain mill products and starches
42169,Refined maize oil,156,Grain mill products and starches
5920,  UN Special Code,156,Grain mill products and starches
59210,  UN Special Code,156,Grain mill products and starches
59211,Wheat starch,156,Grain mill products and starches
59212,Maize (corn) starch,156,Grain mill products and starches
59213,Potato starch,156,Grain mill products and starches
59214,Manioc (cassava) starch,156,Grain mill products and starches
59215,Starches nes,156,Grain mill products and starches
59216,Inulin,156,Grain mill products and starches
59217,Wheat gluten,156,Grain mill products and starches
59226,Dextrins/modif starches,156,Grain mill products and starches
08112,Lucerne(alfalfa),157,Prepared animal feeds
08195,"Dog/cat food, retail",157,Prepared animal feeds
08199,Animal feeds n.e.s.,157,Prepared animal feeds
02521,Eggs - dried,158,Other food products
02522,"Eggs,preserved exc dried",158,Other food products
0253,Egg albumin,158,Other food products
0483,"Pasta, uncooked",158,Other food products
04841,Crispbread/rusks/toast,158,Other food products
04842,Sweet biscuits etc.,158,Other food products
04849,Bakers wares nes,158,Other food products
0610,  UN Special Code,158,Other food products
06111,Raw cane sugar,158,Other food products
06112,Raw beet sugar,158,Other food products
06121,"Sugar,coloured/flavoured",158,Other food products
06129,Raw solid sugar nes,158,Other food products
06151,Cane sugar molasses,158,Other food products
06159,Beet/other molasses,158,Other food products
06192,Maple sugar/syrup,158,Other food products
0621,Fruit preserved by sugar,158,Other food products
06221,Chewing gum,158,Other food products
06229,Sugar confectionery nes,158,Other food products
07112,Coffee decaff not roastd,158,Other food products
07113,Coffee husks/skins,158,Other food products
0712,Coffee roasted,158,Other food products
07131,Coffee extract/essence,158,Other food products
07132,Coffee/substitute mixes,158,Other food products
07133,Chicory/coffee substitut,158,Other food products
0722,"Cocoa powder,unsweetened",158,Other food products
07231,"Cocoa paste,not defatted",158,Other food products
07232,"Cocoa paste, defatted",158,Other food products
0724,Cocoa butter/fat/oil,158,Other food products
0725,Cocoa wastes,158,Other food products
0731,"Cocoa powder, sweetened",158,Other food products
0732,Cocoa preps/choc.(bulk),158,Other food products
0733,Chocolate bars nes,158,Other food products
0739,Cocoa foods nes,158,Other food products
07411,"Green tea, pack to 3kg",158,Other food products
07413,"Black tea, pack to 3kg",158,Other food products
07432,Tea/etc extract/essence,158,Other food products
07511,Pepper whole,158,Other food products
07512,Pepper crushed/ground,158,Other food products
07513,Capsicum dry/crush/grnd,158,Other food products
07521,Vanilla,158,Other food products
07522,"Cinnamon,etc whole",158,Other food products
07523,"Cinnamon,crushed/ground",158,Other food products
07524,"Cloves, whole/clove/stem",158,Other food products
07525,Nutmeg/mace/cardamoms,158,Other food products
07526,Seed spices,158,Other food products
07527,Ginger (excpt preserved),158,Other food products
07528,Thyme/saffron/bay leaves,158,Other food products
07529,"Spices nes, mixtures",158,Other food products
08152,Sugar ind waste fodder,158,Other food products
09811,Homogenized meat preps.,158,Other food products
09812,Homogenized vegetables,158,Other food products
09813,Homogenized fruit preps,158,Other food products
09814,Homogenzd composite food,158,Other food products
09841,Soya sauce,158,Other food products
09842,Tomato sauces,158,Other food products
09843,Mustard preparations,158,Other food products
09844,Vinegar and substitutes,158,Other food products
09849,Sauces/mixed seasonings,158,Other food products
0985,Soups and broths,158,Other food products
0986,Yeasts/baking powders,158,Other food products
09891,Pasta(cooked)/couscous,158,Other food products
09893,Baby foods (cereal),158,Other food products
09894,Malt extracts etc.,158,Other food products
09899,Misc food preprtions nes,158,Other food products
29249,Pharmacy plants nes,158,Other food products
29294,Vegetable saps/extracts,158,Other food products
29295,Vegetable pectins,158,Other food products
29296,Veg mucilages/thickeners,158,Other food products
0482,Malt/ malt flour,159,Beverages
08153,Brewing ind waste fodder,159,Beverages
08194,Wine lees/argol,159,Beverages
11101,Mineral water/ice/snow,159,Beverages
11102,Flavored waters non-alc,159,Beverages
11211,Grape must in fermentat.,159,Beverages
11213,Vermouth/flavoured wine,159,Beverages
11215,Sparkling wine,159,Beverages
11217,Still/fortified wines,159,Beverages
1122,Cider/perry/mead/etc,159,Beverages
1123,Beer/ale/stout/porter,159,Beverages
11241,Whisky,159,Beverages
11242,Brandies/marcs etc.,159,Beverages
11243,Compound alcohol preps.,159,Beverages
11244,Rum/tafia,159,Beverages
11245,Gin/geneva,159,Beverages
11249,Distilled alcohol n.e.s.,159,Beverages
51215,Ethyl alcohol not denat,159,Beverages
51216,Ethyl alc/denatrd spirit,159,Beverages
1213,Tobacco refuse,160,Tobacco products
1221,Cigars/cheroots/etc,160,Tobacco products
1222,Cigarettes (tobacco),160,Tobacco products
12231,Cigars etc(tobacco subs),160,Tobacco products
12232,Pipe tobacco etc.,160,Tobacco products
12239,Oth manufactured tobacco,160,Tobacco products
2613,Raw silk not thrown,171,Textile fibres
26142,Silk waste uncarded,171,Textile fibres
26149,Silk waste other,171,Textile fibres
26331,Cotton yarn waste,171,Textile fibres
26332,Cotton garnetted stock,171,Textile fibres
26339,Cotton waste n.e.s.,171,Textile fibres
2634,"Cotton,carded/combed",171,Textile fibres
2649,Jute etc tow/waste etc,171,Textile fibres
26512,"Flax,broken/scutched/etc",171,Textile fibres
26513,Flax tow/waste,171,Textile fibres
26529,True hemp/tow/waste nes,171,Textile fibres
26549,Sisal etc. nes,171,Textile fibres
26559,Abaca tow/waste/nes,171,Textile fibres
26579,Coconut fibre nes,171,Textile fibres
26589,Veg text fibre nes/waste,171,Textile fibres
26670,  UN Special Code,171,Textile fibres
26671,Nylon/polyamide spinable,171,Textile fibres
26672,Polyester fibre spinable,171,Textile fibres
26673,Acrylic fibre spinable,171,Textile fibres
26679,Synth fibre nes spinable,171,Textile fibres
26713,Artif fibres for spining,171,Textile fibres
26821,"Wool degreased,uncarboni",171,Textile fibres
26829,"Wool degreased,carbonisd",171,Textile fibres
26862,Garnetted wool/hair wast,171,Textile fibres
26863,Noils of wool/hair waste,171,Textile fibres
26869,Waste wool/hair nes,171,Textile fibres
26871,Wool carded/combed fragm,171,Textile fibres
26873,Wool tops/combed wool,171,Textile fibres
26877,Animal hair combd/carded,171,Textile fibres
41134,"Wool grease, crude",171,Textile fibres
41135,Wool grease ders/lanolin,171,Textile fibres
6510,  UN Special Code,171,Textile fibres
65112,Carded wool yarn in bulk,171,Textile fibres
65113,Combed wool yarn in bulk,171,Textile fibres
65114,Fine hair yarn in bulk,171,Textile fibres
65115,Coarse hair yarn in bulk,171,Textile fibres
65116,"Wool etc yarn, retail",171,Textile fibres
65117,Carded wool blend yarn,171,Textile fibres
65118,Combed wool blend yarn,171,Textile fibres
65119,"Wool blend yarn, retail",171,Textile fibres
65121,"Cotton sewing thrd, bulk",171,Textile fibres
65122,Cotton sewing thr retail,171,Textile fibres
65131,"Cotton (>85%)yarn,retail",171,Textile fibres
65132,"Cotton yarn nes, retail",171,Textile fibres
65133,Cotton(>85%)yarn bulk,171,Textile fibres
65134,Cotton(<85%)yarn bulk,171,Textile fibres
65141,Synth filament sewing th,171,Textile fibres
65142,Artif filament sewing th,171,Textile fibres
65143,Synth staple sewing thrd,171,Textile fibres
65144,Artif staple sewing thrd,171,Textile fibres
65161,Synth fil yarn retail,171,Textile fibres
65169,Multi-fil synth yarn nes,171,Textile fibres
65171,Artif filam yarn retail,171,Textile fibres
65176,Multi-fil artif yarn nes,171,Textile fibres
65181,Syn stap(>85%)yarn retl.,171,Textile fibres
65182,Syn stap(>85%)yarn bulk,171,Textile fibres
65183,Syn stap(<85%)yarn retl.,171,Textile fibres
65184,Syn stap(<85%)yarn bulk,171,Textile fibres
65185,Artif staple yarn retail,171,Textile fibres
65186,Art stap(>85%)yarn bulk,171,Textile fibres
65187,Art stap(<85%)yarn mixt.,171,Textile fibres
65192,"Silk yarn non waste,bulk",171,Textile fibres
65193,Silk waste yarn in bulk,171,Textile fibres
65194,Silk yarn for retail,171,Textile fibres
65196,Flax yarn,171,Textile fibres
65197,Jute etc yarn,171,Textile fibres
65199,"Veg fibre yarn nes,paper",171,Textile fibres
65211,Cotton gauze exc narrow,172,Textile weaving
65212,Unblchd cotton terry fab,172,Textile weaving
65213,Woven cotton terry nes,172,Textile weaving
65214,Cotton uncut pile fabric,172,Textile weaving
65215,Cotton cut pile fabric,172,Textile weaving
65221,Woven cottn unbl<200g/m2,172,Textile weaving
65222,Woven cottn unbl>200g/m2,172,Textile weaving
65223,Woven cotton mix<200g/m2,172,Textile weaving
65224,Woven cotton mix>200g/m2,172,Textile weaving
65225,Woven cotton nes<200g/m2,172,Textile weaving
65226,Woven cotton nes>200g/m2,172,Textile weaving
65231,Woven cotton bleach<200g,172,Textile weaving
65232,Woven cotton dyed  <200g,172,Textile weaving
65233,Color woven cotton <200g,172,Textile weaving
65234,Woven cotton print <200g,172,Textile weaving
65241,Woven cotton bleach>200g,172,Textile weaving
65242,Woven cotton dyed  >200g,172,Textile weaving
65243,Woven cotton denim >200g,172,Textile weaving
65244,Color woven cotton >200g,172,Textile weaving
65245,Woven cotton print >200g,172,Textile weaving
65251,Woven cotn mix blch<200g,172,Textile weaving
65252,Woven cotn mix dyed<200g,172,Textile weaving
65253,Color woven ctn mix<200g,172,Textile weaving
65254,Woven cotn mix prnt<200g,172,Textile weaving
65261,Woven cotn mix blch>200g,172,Textile weaving
65262,Woven cotn mix dyed>200g,172,Textile weaving
65263,Woven cotn mix denm>200g,172,Textile weaving
65264,Color wovn cotn mix>200g,172,Textile weaving
65265,Woven cotn mix prnt>200g,172,Textile weaving
65291,Blchd wovn cotn nes<200g,172,Textile weaving
65292,Dyed woven cotn nes<200g,172,Textile weaving
65293,Color wovn cotn nes<200g,172,Textile weaving
65294,Print wovn cotn nes<200g,172,Textile weaving
65295,Blchd wovn cotn nes>200g,172,Textile weaving
65296,Dyed woven cotn nes>200g,172,Textile weaving
65297,Color wovn cotn nes>200g,172,Textile weaving
65298,Print wovn cotn nes>200g,172,Textile weaving
65311,Wvn hi-ten syn yarn fabr,172,Textile weaving
65312,Woven fabr frm strip etc,172,Textile weaving
65313,Bonded syn yarn fabrics,172,Textile weaving
65314,Woven polyamide fabr nes,172,Textile weaving
65315,Wovn text.pestr fab nes,172,Textile weaving
65316,Woven polyester fabr nes,172,Textile weaving
65317,Wovn synth fil fabrc nes,172,Textile weaving
65318,Wovn synth mix fabrc nes,172,Textile weaving
65319,Woven synth fil fab nes,172,Textile weaving
65321,Wovn pester s.f. fabric,172,Textile weaving
65325,Wovn acrylic s.f. fabric,172,Textile weaving
65329,Wovn synth s.f.fabrc nes,172,Textile weaving
65331,Wovn pester sf/ctn<170g,172,Textile weaving
65332,Woven other sf/cotn<170g,172,Textile weaving
65333,Wovn pester sf/ctn>170g,172,Textile weaving
65334,Woven other sf/cotn>170g,172,Textile weaving
65341,Wovn syn fib/wool fabric,172,Textile weaving
