HS - Combined  Product Code,HS - Combined  Product Description,MTN Categories Product Code,MTN Categories Product Description
940130,Swivel seats with variable height adjustment,0103,"Wood, pulp, paper & furniture, finished manufactur"
940140,"Seats other than garden seats or camping equipment, convertible into beds",0103,"Wood, pulp, paper & furniture, finished manufactur"
940150,"(-2006) Seats of cane, osier, bamboo or similar materials",0103,"Wood, pulp, paper & furniture, finished manufactur"
940161,Upholstered,0103,"Wood, pulp, paper & furniture, finished manufactur"
940169,Other,0103,"Wood, pulp, paper & furniture, finished manufactur"
940171,Upholstered,0103,"Wood, pulp, paper & furniture, finished manufactur"
940179,Other,0103,"Wood, pulp, paper & furniture, finished manufactur"
940180,Other seats,0103,"Wood, pulp, paper & furniture, finished manufactur"
940190,Parts,0103,"Wood, pulp, paper & furniture, finished manufactur"
940210,"Dentists', barbers' or similar chairs and parts thereof",0103,"Wood, pulp, paper & furniture, finished manufactur"
940290,Other,0103,"Wood, pulp, paper & furniture, finished manufactur"
940310,Metal furniture of a kind used in offices,0103,"Wood, pulp, paper & furniture, finished manufactur"
940320,Other metal furniture,0103,"Wood, pulp, paper & furniture, finished manufactur"
940330,Wooden furniture of a kind used in offices,0103,"Wood, pulp, paper & furniture, finished manufactur"
940340,Wooden furniture of a kind used in the kitchen,0103,"Wood, pulp, paper & furniture, finished manufactur"
940350,Wooden furniture of a kind used in the bedroom,0103,"Wood, pulp, paper & furniture, finished manufactur"
940360,Other wooden furniture,0103,"Wood, pulp, paper & furniture, finished manufactur"
940370,Furniture of plastics,0103,"Wood, pulp, paper & furniture, finished manufactur"
940380,"(-2006) Furniture of other materials, including cane, osier, bamboo or similar materials",0103,"Wood, pulp, paper & furniture, finished manufactur"
940390,Parts,0103,"Wood, pulp, paper & furniture, finished manufactur"
940410,Mattress supports,0103,"Wood, pulp, paper & furniture, finished manufactur"
940421,"Of cellular rubber or plastics, whether or not covered",0103,"Wood, pulp, paper & furniture, finished manufactur"
940429,Of other materials,0103,"Wood, pulp, paper & furniture, finished manufactur"
940430,Sleeping bags,0103,"Wood, pulp, paper & furniture, finished manufactur"
510400,Garnetted stock of wool or of fine or coarse animal hair.,0201,"Textiles & clothing, raw materials"
510510,Carded wool,0201,"Textiles & clothing, raw materials"
510521,Combed wool in fragments,0201,"Textiles & clothing, raw materials"
510529,Other,0201,"Textiles & clothing, raw materials"
510530,"(-2001) Fine animal hair, carded or combed",0201,"Textiles & clothing, raw materials"
510531,(2002-) Of Kashmir (cashmere) goats,0201,"Textiles & clothing, raw materials"
510539,(2002-) Other,0201,"Textiles & clothing, raw materials"
510540,"Coarse animal hair, carded or combed",0201,"Textiles & clothing, raw materials"
530310,"Jute and other textile bast fibres, raw or retted",0201,"Textiles & clothing, raw materials"
530390,Other,0201,"Textiles & clothing, raw materials"
530410,"(-2006) Sisal and other textile fibres of the genus Agave, raw",0201,"Textiles & clothing, raw materials"
530490,(-2006) Other,0201,"Textiles & clothing, raw materials"
530511,(-2006) Raw,0201,"Textiles & clothing, raw materials"
530519,(-2006) Other,0201,"Textiles & clothing, raw materials"
530521,(-2006) Raw,0201,"Textiles & clothing, raw materials"
530529,(-2006) Other,0201,"Textiles & clothing, raw materials"
530590,(2002-2006) Other,0201,"Textiles & clothing, raw materials"
530591,(-2001) Other :-- Raw,0201,"Textiles & clothing, raw materials"
530599,(-2001) Other,0201,"Textiles & clothing, raw materials"
550110,Of nylon or other polyamides,0201,"Textiles & clothing, raw materials"
550120,Of polyesters,0201,"Textiles & clothing, raw materials"
550130,Acrylic or modacrylic,0201,"Textiles & clothing, raw materials"
550190,Other,0201,"Textiles & clothing, raw materials"
550200,Artificial filament tow.,0201,"Textiles & clothing, raw materials"
550310,(-2006) Of nylon or other polyamides,0201,"Textiles & clothing, raw materials"
550320,Of polyesters,0201,"Textiles & clothing, raw materials"
550330,Acrylic or modacrylic,0201,"Textiles & clothing, raw materials"
550340,Of polypropylene,0201,"Textiles & clothing, raw materials"
550390,Other,0201,"Textiles & clothing, raw materials"
550410,Of viscose rayon,0201,"Textiles & clothing, raw materials"
550490,Other,0201,"Textiles & clothing, raw materials"
550510,Of synthetic fibres,0201,"Textiles & clothing, raw materials"
550520,Of artificial fibres,0201,"Textiles & clothing, raw materials"
550610,Of nylon or other polyamides,0201,"Textiles & clothing, raw materials"
550620,Of polyesters,0201,"Textiles & clothing, raw materials"
550630,Acrylic or modacrylic,0201,"Textiles & clothing, raw materials"
550690,Other,0201,"Textiles & clothing, raw materials"
550700,"Artificial staple fibres, carded, combed or otherwise processed for spinning.",0201,"Textiles & clothing, raw materials"
630900,Worn clothing and other worn articles.,0201,"Textiles & clothing, raw materials"
631010,Sorted,0201,"Textiles & clothing, raw materials"
631090,Other,0201,"Textiles & clothing, raw materials"
330620,(1996-) Yarn used to clean between the teeth (dental floss),0202,"Textiles & clothing, semi-finished manufactures"
392112,Of polymers of vinyl chloride,0202,"Textiles & clothing, semi-finished manufactures"
392113,Of polyurethanes,0202,"Textiles & clothing, semi-finished manufactures"
392190,Other,0202,"Textiles & clothing, semi-finished manufactures"
500400,Silk yarn (other than yarn spun from silk waste) not put up for retail sale.,0202,"Textiles & clothing, semi-finished manufactures"
500500,"Yarn spun from silk waste, not put up for retail sale.",0202,"Textiles & clothing, semi-finished manufactures"
500600,"Silk yarn and yarn spun from silk waste, put up for retail sale; silkworm gut.",0202,"Textiles & clothing, semi-finished manufactures"
500710,Fabrics of noil silk,0202,"Textiles & clothing, semi-finished manufactures"
500720,"Other fabrics, containing 85 % or more by weight of silk or of silk waste other than noil silk",0202,"Textiles & clothing, semi-finished manufactures"
500790,Other fabrics,0202,"Textiles & clothing, semi-finished manufactures"
510610,Containing 85 % or more by weight of wool,0202,"Textiles & clothing, semi-finished manufactures"
510620,Containing less than 85 % by weight of wool,0202,"Textiles & clothing, semi-finished manufactures"
510710,Containing 85 % or more by weight of wool,0202,"Textiles & clothing, semi-finished manufactures"
510720,Containing less than 85 % by weight of wool,0202,"Textiles & clothing, semi-finished manufactures"
510810,Carded,0202,"Textiles & clothing, semi-finished manufactures"
510820,Combed,0202,"Textiles & clothing, semi-finished manufactures"
510910,Containing 85 % or more by weight of wool or of fine animal hair,0202,"Textiles & clothing, semi-finished manufactures"
510990,Other,0202,"Textiles & clothing, semi-finished manufactures"
511000,"Yarn of coarse animal hair or of horsehair (including gimped horsehair yarn), whether or not put up for retail sale.",0202,"Textiles & clothing, semi-finished manufactures"
511111,Of a weight not exceeding 300 g/m²,0202,"Textiles & clothing, semi-finished manufactures"
511119,Other,0202,"Textiles & clothing, semi-finished manufactures"
511120,"Other, mixed mainly or solely with manmade filaments",0202,"Textiles & clothing, semi-finished manufactures"
511130,"Other, mixed mainly or solely with manmade staple fibres",0202,"Textiles & clothing, semi-finished manufactures"
511190,Other,0202,"Textiles & clothing, semi-finished manufactures"
511211,Of a weight not exceeding 200 g/m²,0202,"Textiles & clothing, semi-finished manufactures"
511219,Other,0202,"Textiles & clothing, semi-finished manufactures"
511220,"Other, mixed mainly or solely with manmade filaments",0202,"Textiles & clothing, semi-finished manufactures"
511230,"Other, mixed mainly or solely with manmade staple fibres",0202,"Textiles & clothing, semi-finished manufactures"
511290,Other,0202,"Textiles & clothing, semi-finished manufactures"
511300,Woven fabrics of coarse animal hair or of horsehair.,0202,"Textiles & clothing, semi-finished manufactures"
520411,Containing 85 % or more by weight of cotton,0202,"Textiles & clothing, semi-finished manufactures"
520419,Other,0202,"Textiles & clothing, semi-finished manufactures"
520420,Put up for retail sale,0202,"Textiles & clothing, semi-finished manufactures"
520511,Measuring 714.29 decitex or more (not exceeding 14 metric number),0202,"Textiles & clothing, semi-finished manufactures"
520512,Measuring less than 714.29 decitex but not less than 232.56 decitex (exceeding 14 metric number but not exceeding 43 metric number),0202,"Textiles & clothing, semi-finished manufactures"
520513,Measuring less than 232.56 decitex but not less than 192.31 decitex (exceeding 43 metric number but not exceeding 52 metric number),0202,"Textiles & clothing, semi-finished manufactures"
520514,Measuring less than 192.31 decitex but not less than 125 decitex (exceeding 52 metric number but not exceeding 80 metric number),0202,"Textiles & clothing, semi-finished manufactures"
520515,Measuring less than 125 decitex (exceeding 80 metric number),0202,"Textiles & clothing, semi-finished manufactures"
520521,Measuring 714.29 decitex or more (not exceeding 14 metric number),0202,"Textiles & clothing, semi-finished manufactures"
520522,Measuring less than 714.29 decitex but not less than 232.56 decitex (exceeding 14 metric number but not exceeding 43 metric number),0202,"Textiles & clothing, semi-finished manufactures"
520523,Measuring less than 232.56 decitex but not less than 192.31 decitex (exceeding 43 metric number but not exceeding 52 metric number),0202,"Textiles & clothing, semi-finished manufactures"
520524,Measuring less than 192.31 decitex but not less than 125 decitex (exceeding 52 metric number but not exceeding 80 metric number),0202,"Textiles & clothing, semi-finished manufactures"
520525,"(-1995) Combed single cotton yarn, with >=85% cott",0202,"Textiles & clothing, semi-finished manufactures"
520526,(1996-) Measuring less than 125 decitex but not less than 106.38 decitex (exceeding 80 metric number but not exceeding 94 metric number),0202,"Textiles & clothing, semi-finished manufactures"
520527,(1996-) Measuring less than 106.38 decitex but not less than 83.33 decitex (exceeding 94 metric number but not exceeding 120 metric number),0202,"Textiles & clothing, semi-finished manufactures"
520528,(1996-) Measuring less than 83.33 decitex (exceeding 120 metric number),0202,"Textiles & clothing, semi-finished manufactures"
520531,Measuring per single yarn 714.29 decitex or more (not exceeding 14 metric number per single yarn),0202,"Textiles & clothing, semi-finished manufactures"
520532,Measuring per single yarn less than 714.29 decitex but not less than 232.56 decitex (exceeding 14 metric number but not exceeding 43 metric number per single yarn),0202,"Textiles & clothing, semi-finished manufactures"
520533,Measuring per single yarn less than 232.56 decitex but not less than 192.31 decitex (exceeding 43 metric number but not exceeding 52 metric number per single yarn),0202,"Textiles & clothing, semi-finished manufactures"
520534,Measuring per single yarn less than 192.31 decitex but not less than  125 decitex (exceeding 52 metric number but not exceeding 80 metric number per single yarn),0202,"Textiles & clothing, semi-finished manufactures"
520535,Measuring per single yarn less than 125 decitex (exceeding 80 metric number per single yarn),0202,"Textiles & clothing, semi-finished manufactures"
520541,Measuring per single yarn 714.29 decitex or more (not exceeding 14 metric number per single yarn),0202,"Textiles & clothing, semi-finished manufactures"
520542,Measuring per single yarn less than 714.29 decitex but not less than 232.56 decitex (exceeding 14 metric number but not exceeding 43 metric number per single yarn),0202,"Textiles & clothing, semi-finished manufactures"
520543,Measuring per single yarn less than 232.56 decitex but not less than 192.31 decitex (exceeding 43 metric number but not exceeding 52 metric number per single yarn),0202,"Textiles & clothing, semi-finished manufactures"
520544,Measuring per single yarn less than 192.31 decitex but not less than 125 decitex (exceeding 52 metric number but not exceeding 80 metric number per single yarn),0202,"Textiles & clothing, semi-finished manufactures"
520545,"(-1995) Combed cabled cotton yarn, with >=85% cott",0202,"Textiles & clothing, semi-finished manufactures"
520546,(1996-) Measuring per single yarn less than 125 decitex but not less than 106.38 decitex (exceeding 80 metric number but not exceeding 94 metric number per single yarn),0202,"Textiles & clothing, semi-finished manufactures"
520547,(1996-) Measuring per single yarn less than 106.38 decitex but not less than 83.33 decitex (exceeding 94 metric number but not exceeding 120 metric number per single yarn),0202,"Textiles & clothing, semi-finished manufactures"
520548,(1996-) Measuring per single yarn less than 83.33 decitex (exceeding 120 metric number per single yarn),0202,"Textiles & clothing, semi-finished manufactures"
520611,Measuring 714.29 decitex or more (not exceeding 14 metric number),0202,"Textiles & clothing, semi-finished manufactures"
520612,Measuring less than 714.29 decitex but not less than 232.56 decitex (exceeding 14 metric number but not  exceeding 43 metric number),0202,"Textiles & clothing, semi-finished manufactures"
520613,Measuring less than 232.56 decitex but not less than 192.31 decitex (exceeding 43 metric number but not exceeding 52 metric number),0202,"Textiles & clothing, semi-finished manufactures"
520614,Measuring less than 192.31 decitex but not less than 125 decitex (exceeding 52 metric number but not exceeding 80 metric number),0202,"Textiles & clothing, semi-finished manufactures"
520615,Measuring less than 125 decitex (exceeding 80 metric number),0202,"Textiles & clothing, semi-finished manufactures"
520621,Measuring 714.29 decitex or more (not exceeding 14 metric number),0202,"Textiles & clothing, semi-finished manufactures"
