HS 1996 Product Code,HS 1996 Product Description,MTN Categories Product Code,MTN Categories Product Description
291010,Oxirane (ethylene oxide),0502,"Chemicals, semi-finished manufactures"
291020,Methyloxirane (propylene oxide),0502,"Chemicals, semi-finished manufactures"
291030,"1-Chloro-2,3-epoxypropane (epichlorohydrin)",0502,"Chemicals, semi-finished manufactures"
291090,Other,0502,"Chemicals, semi-finished manufactures"
291100,"Acetals and hemiacetals, whether or not with other oxygen function, and their halogenated, sulphonated, nitrated or nitrosated derivatives.",0502,"Chemicals, semi-finished manufactures"
291211,Acyclic aldehydes without other oxygen function :-- Methanal (formaldehyde),0502,"Chemicals, semi-finished manufactures"
291212,Acyclic aldehydes without other oxygen function :-- Ethanal (acetaldehyde),0502,"Chemicals, semi-finished manufactures"
291213,"Acyclic aldehydes without other oxygen function :-- Butanal (butyraldehyde, normal isomer)",0502,"Chemicals, semi-finished manufactures"
291219,Acyclic aldehydes without other oxygen function :-- Other,0502,"Chemicals, semi-finished manufactures"
291221,Cyclic aldehydes without other oxygen function :-- Benzaldehyde,0502,"Chemicals, semi-finished manufactures"
291229,Cyclic aldehydes without other oxygen function :-- Other,0502,"Chemicals, semi-finished manufactures"
291230,Aldehyde-alcohols,0502,"Chemicals, semi-finished manufactures"
291241,"Aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function :-- Vanillin (4-hydroxy-3-methoxybenzaldehyde)",0502,"Chemicals, semi-finished manufactures"
291242,"Aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function :-- Ethylvanillin (3-ethoxy-4-hydroxybenzaldehyde)",0502,"Chemicals, semi-finished manufactures"
291249,"Aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function :-- Other",0502,"Chemicals, semi-finished manufactures"
291250,Cyclic polymers of aldehydes,0502,"Chemicals, semi-finished manufactures"
291260,Paraformaldehyde,0502,"Chemicals, semi-finished manufactures"
291300,"Halogenated, sulphonated, nitrated or nitrosated derivatives of products of heading No. 29.12.",0502,"Chemicals, semi-finished manufactures"
291411,Acyclic ketones without other oxygen function :-- Acetone,0502,"Chemicals, semi-finished manufactures"
291412,Acyclic ketones without other oxygen function :-- Butanone (methyl ethyl ketone),0502,"Chemicals, semi-finished manufactures"
291413,Acyclic ketones without other oxygen function :-- 4-Methylpentan-2-one (methyl isobutyl ketone),0502,"Chemicals, semi-finished manufactures"
291419,Acyclic ketones without other oxygen function :-- Other,0502,"Chemicals, semi-finished manufactures"
291421,"Cyclanic, cyclenic or cycloterpenic ketones without other oxygen function :-- Camphor",0502,"Chemicals, semi-finished manufactures"
291422,"Cyclanic, cyclenic or cycloterpenic ketones without other oxygen function :-- Cyclohexanone and methylcyclohexanones",0502,"Chemicals, semi-finished manufactures"
291423,"Cyclanic, cyclenic or cycloterpenic ketones without other oxygen function :-- Ionones and methylionones",0502,"Chemicals, semi-finished manufactures"
291429,"Cyclanic, cyclenic or cycloterpenic ketones without other oxygen function :-- Other",0502,"Chemicals, semi-finished manufactures"
291431,Aromatic ketones without other oxygen function :-- Phenylacetone (phenylpropan-2-one),0502,"Chemicals, semi-finished manufactures"
291439,Aromatic ketones without other oxygen function :-- Other,0502,"Chemicals, semi-finished manufactures"
291440,Ketone-alcohols and ketone-aldehydes,0502,"Chemicals, semi-finished manufactures"
291450,Ketone-phenols and ketones with other oxygen function,0502,"Chemicals, semi-finished manufactures"
291461,Quinones :-- Anthraquinone,0502,"Chemicals, semi-finished manufactures"
291469,Quinones :-- Other,0502,"Chemicals, semi-finished manufactures"
291470,"Halogenated, sulphonated, nitrated or nitrosated derivatives",0502,"Chemicals, semi-finished manufactures"
291511,"Formic acid, its salts and esters :-- Formic acid",0502,"Chemicals, semi-finished manufactures"
291512,"Formic acid, its salts and esters :-- Salts of formic acid",0502,"Chemicals, semi-finished manufactures"
291513,"Formic acid, its salts and esters :-- Esters of formic acid",0502,"Chemicals, semi-finished manufactures"
291521,Acetic acid and its salts; acetic anhydride :-- Acetic acid,0502,"Chemicals, semi-finished manufactures"
291522,Acetic acid and its salts; acetic anhydride :-- Sodium acetate,0502,"Chemicals, semi-finished manufactures"
291523,Acetic acid and its salts; acetic anhydride :-- Cobalt acetates,0502,"Chemicals, semi-finished manufactures"
291524,Acetic acid and its salts; acetic anhydride :-- Acetic anhydride,0502,"Chemicals, semi-finished manufactures"
291529,Acetic acid and its salts; acetic anhydride :-- Other,0502,"Chemicals, semi-finished manufactures"
291531,Esters of acetic acid :-- Ethyl acetate,0502,"Chemicals, semi-finished manufactures"
291532,Esters of acetic acid :-- Vinyl acetate,0502,"Chemicals, semi-finished manufactures"
291533,Esters of acetic acid :-- n-Butyl acetate,0502,"Chemicals, semi-finished manufactures"
291534,Esters of acetic acid :-- Isobutyl acetate,0502,"Chemicals, semi-finished manufactures"
291535,Esters of acetic acid :-- 2-Ethoxyethyl acetate,0502,"Chemicals, semi-finished manufactures"
291539,Esters of acetic acid :-- Other,0502,"Chemicals, semi-finished manufactures"
291540,"Mono-, di- or trichloroacetic acids, their salts and esters",0502,"Chemicals, semi-finished manufactures"
291550,"Propionic acid, its salts and esters",0502,"Chemicals, semi-finished manufactures"
291560,"Butyric acids, valeric acids, their salts and esters",0502,"Chemicals, semi-finished manufactures"
291570,"Palmitic acid, stearic acid, their salts and esters",0502,"Chemicals, semi-finished manufactures"
291590,Other,0502,"Chemicals, semi-finished manufactures"
291611,"Unsaturated acyclic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Acrylic acid and its salts",0502,"Chemicals, semi-finished manufactures"
291612,"Unsaturated acyclic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Esters of acrylic acid",0502,"Chemicals, semi-finished manufactures"
291613,"Unsaturated acyclic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Methacrylic acid and its salts",0502,"Chemicals, semi-finished manufactures"
291614,"Unsaturated acyclic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Esters of methacrylic acid",0502,"Chemicals, semi-finished manufactures"
291615,"Unsaturated acyclic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Oleic, linoleic or linolenic acids, their salts and esters",0502,"Chemicals, semi-finished manufactures"
291619,"Unsaturated acyclic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Other",0502,"Chemicals, semi-finished manufactures"
291620,"Cyclanic, cyclenic or cycloterpenic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives",0502,"Chemicals, semi-finished manufactures"
291631,"Aromatic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Benzoic acid, its salts and esters",0502,"Chemicals, semi-finished manufactures"
291632,"Aromatic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Benzoyl peroxide and benzoyl chloride",0502,"Chemicals, semi-finished manufactures"
291634,"Aromatic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Phenylacetic acid and its salts",0502,"Chemicals, semi-finished manufactures"
291635,"Aromatic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Esters of phenylacetic acid",0502,"Chemicals, semi-finished manufactures"
291639,"Aromatic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Other",0502,"Chemicals, semi-finished manufactures"
291711,"Acyclic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Oxalic acid, its salts and esters",0502,"Chemicals, semi-finished manufactures"
291712,"Acyclic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Adipic acid, its salts and esters",0502,"Chemicals, semi-finished manufactures"
291713,"Acyclic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Azelaic acid, sebacic acid, their salts and esters",0502,"Chemicals, semi-finished manufactures"
291714,"Acyclic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Maleic anhydride",0502,"Chemicals, semi-finished manufactures"
291719,"Acyclic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Other",0502,"Chemicals, semi-finished manufactures"
291720,"Cyclanic, cyclenic or cycloterpenic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives",0502,"Chemicals, semi-finished manufactures"
291731,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Dibutyl orthophthalates",0502,"Chemicals, semi-finished manufactures"
291732,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Dioctyl orthophthalates",0502,"Chemicals, semi-finished manufactures"
291733,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Dinonyl or didecyl orthophthalates",0502,"Chemicals, semi-finished manufactures"
291734,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Other esters of orthophthalic acid",0502,"Chemicals, semi-finished manufactures"
291735,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Phthalic anhydride",0502,"Chemicals, semi-finished manufactures"
291736,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Terephthalic acid and its salts",0502,"Chemicals, semi-finished manufactures"
291737,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Dimethyl terephthalate",0502,"Chemicals, semi-finished manufactures"
291739,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Other",0502,"Chemicals, semi-finished manufactures"
291811,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Lactic acid, its salts and esters",0502,"Chemicals, semi-finished manufactures"
291812,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Tartaric acid",0502,"Chemicals, semi-finished manufactures"
291813,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Salts and esters of tartaric acid",0502,"Chemicals, semi-finished manufactures"
291814,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Citric acid",0502,"Chemicals, semi-finished manufactures"
291815,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Salts and esters of citric acid",0502,"Chemicals, semi-finished manufactures"
291816,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Gluconic acid, its salts and esters",0502,"Chemicals, semi-finished manufactures"
291817,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Phenylglycolic acid (mandelic acid), its salts and esters",0502,"Chemicals, semi-finished manufactures"
291819,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Other",0502,"Chemicals, semi-finished manufactures"
291821,"Carboxylic acids with phenol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Salicylic acid and its salts",0502,"Chemicals, semi-finished manufactures"
291822,"Carboxylic acids with phenol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- O-Acetylsalicylic acid, its salts and esters",0502,"Chemicals, semi-finished manufactures"
291823,Other esters of salicylic acid and their salts,0502,"Chemicals, semi-finished manufactures"
291829,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Other",0502,"Chemicals, semi-finished manufactures"
291830,"Carboxylic acids with aldehyde or ketone function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives",0502,"Chemicals, semi-finished manufactures"
291890,Other,0502,"Chemicals, semi-finished manufactures"
291900,"Phosphoric esters and their salts, including lactophosphates; their halogenated, sulphonated, nitrated or nitrosated derivatives.",0502,"Chemicals, semi-finished manufactures"
292010,"Thiophosphoric esters (phosphorothioates) and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives",0502,"Chemicals, semi-finished manufactures"
292090,Other,0502,"Chemicals, semi-finished manufactures"
292111,"Acyclic monoamines and their derivatives; salts thereof :-- Methylamine, di- or trimethylamine and their salts",0502,"Chemicals, semi-finished manufactures"
292112,Acyclic monoamines and their derivatives; salts thereof :-- Diethylamine and its salts,0502,"Chemicals, semi-finished manufactures"
292119,Acyclic monoamines and their derivatives; salts thereof :-- Other,0502,"Chemicals, semi-finished manufactures"
