HS 1988/92 Product Code,HS 1988/92 Product Description,BEC Product Code,BEC Product Description
081400,"Peel of citrus fruit or melons, fresh, frozen,",111,Mainly for industry
090111,"Coffee, not roasted or decaffeinated",111,Mainly for industry
090112,"Decaffeinated coffee, not roasted",111,Mainly for industry
090130,Coffee husks and skins,111,Mainly for industry
100110,Durum wheat,111,Mainly for industry
100190,"Spelt, common wheat and meslin",111,Mainly for industry
100200,Rye,111,Mainly for industry
100300,Barley,111,Mainly for industry
100610,Rice in the husk (paddy or rough),111,Mainly for industry
100620,Husked (brown) rice,111,Mainly for industry
100700,Grain sorghum,111,Mainly for industry
100810,Buckwheat,111,Mainly for industry
100820,Millet,111,Mainly for industry
100830,Canary seed,111,Mainly for industry
100890,"Other cereal, nes",111,Mainly for industry
120100,Soya beans,111,Mainly for industry
120210,"Ground-nuts in shell, not roasted or otherwise",111,Mainly for industry
120220,"Shelled ground-nuts, not roasted or otherwise c",111,Mainly for industry
120300,Copra,111,Mainly for industry
120500,Rape or colza seeds,111,Mainly for industry
120600,Sunflower seeds,111,Mainly for industry
120710,Palm nuts and kernels,111,Mainly for industry
120720,Cotton seeds,111,Mainly for industry
120740,Sesamum seeds,111,Mainly for industry
120750,Mustard seeds,111,Mainly for industry
121010,"Hop cones (excl. ground, powdered or pellets),",111,Mainly for industry
121020,"Hop cones, ground, powdered or in pellets; lupu",111,Mainly for industry
121210,"Locust beans (incl. locust bean seeds), fresh o",111,Mainly for industry
121230,"Apricot, peach or plum stones and kernels used",111,Mainly for industry
121291,"Sugar beet, fresh or dried",111,Mainly for industry
121292,"Sugar cane, fresh or dried",111,Mainly for industry
121299,Vegetable products used primarily for human con,111,Mainly for industry
180100,"Cocoa beans, whole or broken, raw or roasted",111,Mainly for industry
350210,Egg albumin,111,Mainly for industry
030110,Live ornamental fish,112,Mainly for household consumption
030191,Live trout,112,Mainly for household consumption
030192,Live eels,112,Mainly for household consumption
030193,Live carp,112,Mainly for household consumption
030199,Other live fish,112,Mainly for household consumption
030211,Fresh or chilled trout,112,Mainly for household consumption
030212,"Fresh or chilled Pacific, Atlantic and Danube s",112,Mainly for household consumption
030219,Fresh or chilled salmonidae (excl. 0302.11 and,112,Mainly for household consumption
030221,Fresh or chilled halibut,112,Mainly for household consumption
030222,Fresh or chilled plaice,112,Mainly for household consumption
030223,Fresh or chilled sole,112,Mainly for household consumption
030229,"Fresh or chilled flat fish (excl. halibut, plai",112,Mainly for household consumption
030231,Fresh or chilled albacore or longfinned tunas,112,Mainly for household consumption
030232,Fresh or chilled yellowfin tunas,112,Mainly for household consumption
030233,Fresh or chilled skipjack or stripe-bellied bon,112,Mainly for household consumption
030239,"Fresh or chilled tunas, nes",112,Mainly for household consumption
030240,Fresh or chilled herrings (excl. livers and roe,112,Mainly for household consumption
030250,Fresh or chilled cod (excl. livers and roes),112,Mainly for household consumption
030261,"Fresh or chilled sardines, brisling or sparts",112,Mainly for household consumption
030262,Fresh or chilled haddock,112,Mainly for household consumption
030263,Fresh or chilled coalfish,112,Mainly for household consumption
030264,Fresh or chilled mackerel,112,Mainly for household consumption
030265,Fresh or chilled dogfish and other sharks,112,Mainly for household consumption
030266,Fresh or chilled eels,112,Mainly for household consumption
030269,"Fresh or chilled fish, nes",112,Mainly for household consumption
030270,Fresh or chilled fish livers and roes,112,Mainly for household consumption
030530,"Fish fillets, dried, salted or in brine, but no",112,Mainly for household consumption
030551,"Dried cod, not smoked",112,Mainly for household consumption
030559,"Dried fish, not smoked (excl. cod)",112,Mainly for household consumption
030561,Herrings salted or in brine but not dried or sm,112,Mainly for household consumption
030562,Cod salted or in brine but not dried or smoked,112,Mainly for household consumption
030563,Anchovies salted or in brine but not dried or s,112,Mainly for household consumption
030569,Other fish salted or in brine but not dried or,112,Mainly for household consumption
030611,Frozen rock lobster and other sea crawfish,112,Mainly for household consumption
030612,Frozen lobsters,112,Mainly for household consumption
030613,Frozen shrimps and prawns,112,Mainly for household consumption
030614,Frozen crabs,112,Mainly for household consumption
030619,"Frozen crustaceans,nes,including flours,meals &",112,Mainly for household consumption
030710,Oysters,112,Mainly for household consumption
030721,"Scallops, live, fresh or chilled",112,Mainly for household consumption
030729,"Scallops (excl. live, fresh or chilled)",112,Mainly for household consumption
030731,"Mussels, live, fresh or chilled",112,Mainly for household consumption
030739,"Mussels (excl. live, fresh or chilled)",112,Mainly for household consumption
030741,"Cuttle fish and squid, live, fresh or chilled",112,Mainly for household consumption
030749,"Cuttle fish and squid (excl. live, fresh or chi",112,Mainly for household consumption
030751,"Octopus live, fresh or chilled",112,Mainly for household consumption
030759,"Octopus (excl. live, fresh or chilled)",112,Mainly for household consumption
030791,"Aquatic invertebrates, nes, live, fresh or chil",112,Mainly for household consumption
030799,"Aquatic invertebrates,nes,includ.flours,meals,p",112,Mainly for household consumption
040110,"Milk and cream of =<1% fat, not concentrated or",112,Mainly for household consumption
040120,"Milk and cream of >1% but =<6% fat, not concent",112,Mainly for household consumption
040130,"Milk and cream of >6% fat, not concentrated or",112,Mainly for household consumption
040310,Yogurt,112,Mainly for household consumption
040390,"Buttermilk, curdled milk and cream, etc (excl.",112,Mainly for household consumption
040700,"Birds' eggs, in shell, fresh, preserved or cook",112,Mainly for household consumption
040900,Natural honey,112,Mainly for household consumption
070110,Seed potatoes,112,Mainly for household consumption
070190,"Other potatoes, fresh or chilled",112,Mainly for household consumption
070200,"Tomatoes, fresh or chilled",112,Mainly for household consumption
070310,"Onions and shallots, fresh or chilled",112,Mainly for household consumption
070320,"Garlic, fresh or chilled",112,Mainly for household consumption
070390,"Leeks and other alliaceous vegetables, nes",112,Mainly for household consumption
070410,"Cauliflowers and headed broccoli, fresh or chil",112,Mainly for household consumption
070420,"Brussels sprouts, fresh or chilled",112,Mainly for household consumption
070490,"White and red cabbages, kohlrabi, kale...etc, f",112,Mainly for household consumption
070511,"Cabbage lettuce, fresh or chilled",112,Mainly for household consumption
070519,"Lettuce, fresh or chilled, (excl. cabbage lettu",112,Mainly for household consumption
070521,"Witloof chicory, fresh or chilled",112,Mainly for household consumption
070529,"Chicory, fresh or chilled, (excl. witloof)",112,Mainly for household consumption
070610,"Carrots and turnips, fresh or chilled",112,Mainly for household consumption
070690,Beetroot...radishes and other similar edible ro,112,Mainly for household consumption
070700,"Cucumbers and gherkins, fresh or chilled",112,Mainly for household consumption
070810,"Peas, fresh or chilled",112,Mainly for household consumption
070820,"Beans, fresh or chilled",112,Mainly for household consumption
070890,"Leguminous vegetables, fresh or chilled, nes",112,Mainly for household consumption
070910,"Globe artichokes, fresh or chilled",112,Mainly for household consumption
070920,"Asparagus, fresh or chilled",112,Mainly for household consumption
070930,"Aubergines, fresh or chilled",112,Mainly for household consumption
070940,"Celery, fresh or chilled",112,Mainly for household consumption
070951,"Mushrooms, fresh or chilled",112,Mainly for household consumption
070952,"Truffles, fresh or chilled",112,Mainly for household consumption
070960,"Fruits of genus Capiscum or Pimenta, fresh or c",112,Mainly for household consumption
070970,"Spinach, fresh or chilled",112,Mainly for household consumption
070990,"Other vegetables, fresh or chilled, nes",112,Mainly for household consumption
071010,"Potatoes, frozen",112,Mainly for household consumption
071021,"Shelled or unshelled peas, frozen",112,Mainly for household consumption
071022,"Shelled or unshelled beans, frozen",112,Mainly for household consumption
071029,"Leguminous vegetables, shelled or unshelled, fr",112,Mainly for household consumption
071030,"Spinach, frozen",112,Mainly for household consumption
071040,"Sweet corn, frozen",112,Mainly for household consumption
071080,"Vegetables, frozen, nes",112,Mainly for household consumption
071090,"Mixtures of vegetables, frozen",112,Mainly for household consumption
071310,"Dried peas, shelled",112,Mainly for household consumption
071320,"Dried chickpeas, shelled",112,Mainly for household consumption
071331,"Dried beans, shelled",112,Mainly for household consumption
071332,"Dried adzuki beans, shelled",112,Mainly for household consumption
071333,"Dried kidney beans, incl. white pea beans, shel",112,Mainly for household consumption
071339,"Dried beans, shelled, nes",112,Mainly for household consumption
071340,"Dried lentils, shelled",112,Mainly for household consumption
071350,"Dried broad beans and horse beans, shelled",112,Mainly for household consumption
071390,"Dried leguminous vegetables, shelled, nes",112,Mainly for household consumption
080120,"Brazil nuts, fresh or dried",112,Mainly for household consumption
080130,"Cashew nuts, fresh or dried",112,Mainly for household consumption
080211,"Almonds in shell, fresh or dried",112,Mainly for household consumption
080212,"Almonds without shells, fresh or dried",112,Mainly for household consumption
080221,"Hazlenuts in shell, fresh or dried",112,Mainly for household consumption
080222,"Hazlenuts without shells, fresh or dried",112,Mainly for household consumption
080231,"Walnuts in shell, fresh or dried",112,Mainly for household consumption
080232,"Walnuts without shells, fresh or dried",112,Mainly for household consumption
080240,"Chestnuts, fresh or dried",112,Mainly for household consumption
080250,"Pistachio, fresh or dried",112,Mainly for household consumption
080290,"Other nuts, fresh or dried, nes",112,Mainly for household consumption
080300,"Bananas, including plantains, fresh or dried",112,Mainly for household consumption
080410,"Dates, fresh or dried",112,Mainly for household consumption
080420,"Figs, fresh or dried",112,Mainly for household consumption
080430,"Pineapples, fresh or dried",112,Mainly for household consumption
080440,"Avocados, fresh or dried",112,Mainly for household consumption
080450,"Guavas, mangoes and mangosteens, fresh or dried",112,Mainly for household consumption
080510,"Oranges, fresh or dried",112,Mainly for household consumption
080520,"Mandarins, clementines, wilkings...etc, fresh o",112,Mainly for household consumption
080530,"Lemons and limes, fresh or dried",112,Mainly for household consumption
080540,"Grapefruit, fresh or dried",112,Mainly for household consumption
080590,"Citrus fruit, fresh or dried, nes",112,Mainly for household consumption
080610,Fresh grapes,112,Mainly for household consumption
080620,Dried grapes,112,Mainly for household consumption
080710,"Melons and watermelons, fresh",112,Mainly for household consumption
080720,"Papaws (papayas), fresh",112,Mainly for household consumption
080810,"Apples, fresh",112,Mainly for household consumption
080820,"Pears and quinces, fresh",112,Mainly for household consumption
080910,"Apricots, fresh",112,Mainly for household consumption
080920,"Cherries, fresh",112,Mainly for household consumption
080930,"Peaches, including nectarines, fresh",112,Mainly for household consumption
080940,"Plums and sloes, fresh",112,Mainly for household consumption
081010,"Strawberries, fresh",112,Mainly for household consumption
081020,"Raspberries, blackberries, mulberries and logan",112,Mainly for household consumption
081030,"Black, white or red currants and gooseberries,",112,Mainly for household consumption
081040,"Cranberries, milberries...etc, fresh",112,Mainly for household consumption
081090,"Other fruit, fresh, nes",112,Mainly for household consumption
081310,Dried apricots,112,Mainly for household consumption
081320,Dried prunes,112,Mainly for household consumption
081330,Dried apples,112,Mainly for household consumption
081340,"Other dried fruit, nes",112,Mainly for household consumption
081350,"Mixtures of dried fruit and nuts, nes",112,Mainly for household consumption
090210,Green tea in immediate packings,112,Mainly for household consumption
090220,"Green tea, nes",112,Mainly for household consumption
090230,Black tea (fermented) and partly fermented tea,112,Mainly for household consumption
090240,"Black tea (fermented) and partly fermented tea,",112,Mainly for household consumption
090300,Mate,112,Mainly for household consumption
090411,Dried pepper (excl. crushed or ground),112,Mainly for household consumption
090412,"Pepper, crushed or ground",112,Mainly for household consumption
090420,"Fruits of genus Capiscum or Pimenta, dried, cru",112,Mainly for household consumption
090500,Vanilla,112,Mainly for household consumption
090610,"Cinnamon and cinnamon-tree flowers, neither cru",112,Mainly for household consumption
090620,"Cinnamon and cinnamon-tree flowers, crushed or",112,Mainly for household consumption
090700,"Cloves (whole fruit, cloves and stems)",112,Mainly for household consumption
