HS 1996 Product Code,HS 1996 Product Description,BEC Product Code,BEC Product Description
841911,"Instantaneous or storage water heaters, non-electric :-- Instantaneous gas water heaters",41,Capital goods (except for transport equipment)
841919,"Instantaneous or storage water heaters, non-electric :-- Other",41,Capital goods (except for transport equipment)
841920,"Medical, surgical or laboratory sterilisers",41,Capital goods (except for transport equipment)
841931,Dryers :-- For agricultural products,41,Capital goods (except for transport equipment)
841932,"Dryers :-- For wood, paper pulp, paper or paperboard",41,Capital goods (except for transport equipment)
841939,Dryers :-- Other,41,Capital goods (except for transport equipment)
841940,Distilling or rectifying plant,41,Capital goods (except for transport equipment)
841950,Heat exchange units,41,Capital goods (except for transport equipment)
841960,Machinery for liquefying air or other gases,41,Capital goods (except for transport equipment)
841981,"Other machinery, plant and equipment :-- For making hot drinks or for cooking or heating food",41,Capital goods (except for transport equipment)
841989,"Other machinery, plant and equipment :-- Other",41,Capital goods (except for transport equipment)
842010,Calendering or other rolling machines,41,Capital goods (except for transport equipment)
842111,"Centrifuges, including centrifugal dryers :-- Cream separators",41,Capital goods (except for transport equipment)
842112,"Centrifuges, including centrifugal dryers :-- Clothes-dryers",41,Capital goods (except for transport equipment)
842119,"Centrifuges, including centrifugal dryers :-- Other",41,Capital goods (except for transport equipment)
842121,Filtering or purifying machinery and apparatus for liquids :-- For filtering or purifying water,41,Capital goods (except for transport equipment)
842122,Filtering or purifying machinery and apparatus for liquids :-- For filtering or purifying beverages other than water,41,Capital goods (except for transport equipment)
842123,Filtering or purifying machinery and apparatus for liquids :-- Oil or petrol-filters for internal combustion engines,41,Capital goods (except for transport equipment)
842129,Filtering or purifying machinery and apparatus for liquids :-- Other,41,Capital goods (except for transport equipment)
842131,Filtering or purifying machinery and apparatus for gases :-- Intake air filters for internal combustion engines,41,Capital goods (except for transport equipment)
842139,Filtering or purifying machinery and apparatus for gases :-- Other,41,Capital goods (except for transport equipment)
842219,Dish washing machines :-- Other,41,Capital goods (except for transport equipment)
842220,Machinery for cleaning or drying bottles or other containers,41,Capital goods (except for transport equipment)
842230,"Machinery for filling, closing, sealing, or labelling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar containers; machinery for aerating beverages",41,Capital goods (except for transport equipment)
842240,Other packing or wrapping machinery (including heat-shrink wrapping machinery),41,Capital goods (except for transport equipment)
842310,"Personal weighing machines, including baby scales; household scales",41,Capital goods (except for transport equipment)
842320,Scales for continuous weighing of goods on conveyors,41,Capital goods (except for transport equipment)
842330,"Constant weight scales and scales for discharging a predetermined weight of material into a bag or container, including hopper scales",41,Capital goods (except for transport equipment)
842381,Other weighing machinery :-- Having a maximum weighing capacity not exceeding 30 kg,41,Capital goods (except for transport equipment)
842382,"Other weighing machinery :-- Having a maximum weighing capacity exceeding 30 kg but not exceeding 5,000 kg",41,Capital goods (except for transport equipment)
842389,Other weighing machinery :-- Other,41,Capital goods (except for transport equipment)
842410,"Fire extinguishers, whether or not charged",41,Capital goods (except for transport equipment)
842420,Spray guns and similar appliances,41,Capital goods (except for transport equipment)
842430,Steam or sand blasting machines and similar jet projecting machines,41,Capital goods (except for transport equipment)
842481,Other appliances :-- Agricultural or horticultural,41,Capital goods (except for transport equipment)
842489,Other appliances : Other,41,Capital goods (except for transport equipment)
842511,Pulley tackle and hoists other than skip hoists or hoists of a kind used for raising vehicles :-- Powered by electric motor,41,Capital goods (except for transport equipment)
842519,Pulley tackle and hoists other than skip hoists or hoists of a kind used for raising vehicles :-- Other,41,Capital goods (except for transport equipment)
842520,Pit-head winding gear; winches specially designed for use underground,41,Capital goods (except for transport equipment)
842531,Other winches; capstans :-- Powered by electric motor,41,Capital goods (except for transport equipment)
842539,Other winches; capstans :-- Other,41,Capital goods (except for transport equipment)
842541,Jacks; hoists of a kind used for raising vehicles :-- Built-in jacking systems of a type used in garages,41,Capital goods (except for transport equipment)
842542,"Jacks; hoists of a kind used for raising vehicles :-- Other jacks and hoists, hydraulic",41,Capital goods (except for transport equipment)
842549,Jacks; hoists of a kind used for raising vehicles :-- Other,41,Capital goods (except for transport equipment)
842611,"Overhead travelling cranes, transporter cranes, gantry cranes, bridge cranes, mobile lifting frames and straddle     carriers :-- Overhead travelling cranes on fixed support",41,Capital goods (except for transport equipment)
842612,"Overhead travelling cranes, transporter cranes, gantry cranes, bridge cranes, mobile lifting frames and straddle     carriers :-- Mobile lifting frames on tyres and straddle carriers",41,Capital goods (except for transport equipment)
842619,"Overhead travelling cranes, transporter cranes, gantry cranes, bridge cranes, mobile lifting frames and straddle     carriers :-- Other",41,Capital goods (except for transport equipment)
842620,Tower cranes,41,Capital goods (except for transport equipment)
842630,Portal or pedestal jib cranes,41,Capital goods (except for transport equipment)
842641,"Other machinery, self-propelled :-- On tyres",41,Capital goods (except for transport equipment)
842649,"Other machinery, self-propelled :-- Other",41,Capital goods (except for transport equipment)
842691,Other machinery :-- Designed for mounting on road vehicles,41,Capital goods (except for transport equipment)
842699,Other machinery :-- Other,41,Capital goods (except for transport equipment)
842710,Self-propelled trucks powered by an electric motor,41,Capital goods (except for transport equipment)
842720,Other self-propelled trucks,41,Capital goods (except for transport equipment)
842790,Other trucks,41,Capital goods (except for transport equipment)
842810,Lifts and skip hoists,41,Capital goods (except for transport equipment)
842820,Pneumatic elevators and conveyors,41,Capital goods (except for transport equipment)
842831,"Other continuous-action elevators and conveyors, for goods or materials :-- Specially designed for underground use",41,Capital goods (except for transport equipment)
842832,"Other continuous-action elevators and conveyors, for goods or materials :-- Other, bucket type",41,Capital goods (except for transport equipment)
842833,"Other continuous-action elevators and conveyors, for goods or materials :-- Other, belt type",41,Capital goods (except for transport equipment)
842839,"Other continuous-action elevators and conveyors, for goods or materials :-- Other",41,Capital goods (except for transport equipment)
842840,Escalators and moving walkways,41,Capital goods (except for transport equipment)
842850,"Mine wagon pushers, locomotive or wagon traversers, wagon tippers and similar railway wagon handling equipment",41,Capital goods (except for transport equipment)
842860,"Teleferics, chair-lifts, ski-draglines; traction mechanisms for funiculars",41,Capital goods (except for transport equipment)
842890,Other machinery,41,Capital goods (except for transport equipment)
842911,Bulldozers and angledozers :-- Track laying,41,Capital goods (except for transport equipment)
842919,Bulldozers and angledozers :-- Other,41,Capital goods (except for transport equipment)
842920,Graders and levellers,41,Capital goods (except for transport equipment)
842930,Scrapers,41,Capital goods (except for transport equipment)
842940,Tamping machines and road rollers,41,Capital goods (except for transport equipment)
842951,"Mechanical shovels, excavators and shovel loaders :- Front-end shovel loaders",41,Capital goods (except for transport equipment)
842952,"Mechanical shovels, excavators and shovel loaders :-- Machinery with a 360( revolving superstructure",41,Capital goods (except for transport equipment)
842959,"Mechanical shovels, excavators and shovel loaders :-- Other",41,Capital goods (except for transport equipment)
843010,Pile-drivers and pile-extractors,41,Capital goods (except for transport equipment)
843020,Snow-ploughs and snow-blowers,41,Capital goods (except for transport equipment)
843031,Coal or rock cutters and tunnelling machinery :-- Self-propelled,41,Capital goods (except for transport equipment)
843039,Coal or rock cutters and tunnelling machinery :- Other,41,Capital goods (except for transport equipment)
843041,Other boring or sinking machinery :-- Self-propelled,41,Capital goods (except for transport equipment)
843049,Other boring or sinking machinery :-- Other,41,Capital goods (except for transport equipment)
843050,"Other machinery, self-propelled",41,Capital goods (except for transport equipment)
843061,"Other machinery, not self-propelled :-- Tamping or compacting machinery",41,Capital goods (except for transport equipment)
843062,"Other machinery, not self-propelled :- Scrapers",41,Capital goods (except for transport equipment)
843069,"Other machinery, not self-propelled :- Other",41,Capital goods (except for transport equipment)
843210,Ploughs,41,Capital goods (except for transport equipment)
843221,"Harrows, scarifiers, cultivators, weeders and hoes :-- Disc harrows",41,Capital goods (except for transport equipment)
843229,"Harrows, scarifiers, cultivators, weeders and hoes :-- Other",41,Capital goods (except for transport equipment)
843230,"Seeders, planters and transplanters",41,Capital goods (except for transport equipment)
843240,Manure spreaders and fertiliser distributors,41,Capital goods (except for transport equipment)
843280,Other machinery,41,Capital goods (except for transport equipment)
