HS 2007 Product Code,HS 2007 Product Description,CCCN Product Code,CCCN Product Description
840810,Compression-ignition internal combustion piston engines (diesel/semi-diesel engines) for marine propulsion,8406E,Internal combustion piston engines ---- other than outboard
840820,Compression-ignition internal combustion piston engines (diesel/semi-diesel engines) of a kind used for the propulsion of vehicles of Ch.87,8406C,Internal combustion piston engines -- for motor vehicles
840890,Internal combustion piston engines (diesel/semi-diesel engines) (excl. of 8408.10 & 8408.20),8406F,"Internal combustion piston engines -- engines,nes"
840910,Parts suit. for use solely/principally with the aircraft engines of 84.07,8406B,Internal combustion piston engines ---- part nes of 71311
840991,Parts suit. for use solely/principally with spark-ignition internal combustion piston engines,8406G,"Internal combustion piston engines -- parts,nes"
840999,Parts suit. for use solely/principally with the engines of 84.07/84.08 (excl. of 8409.10 & 8409.91),8406G,"Internal combustion piston engines -- parts,nes"
841011,"Hydraulic turbines & water wheels, of a power not >1000kW",8407B,"Other hydraulic engines,motors"
841012,"Hydraulic turbines & water wheels, of a power >1000kW but not >10000kW",8407B,"Other hydraulic engines,motors"
841013,"Hydraulic turbines & water wheels, of a power >10000kW",8407B,"Other hydraulic engines,motors"
841090,Parts (incl. regulators) of the hydraulic turbines & water wheels of 8410.11-8410.13,8407C,"Parts nes of 71881,71882"
841111,"Turbo-jets, of a thrust not >25kN",8408A,Reaction engines
841112,"Turbo-jets, of a thrust >25 kN",8408A,Reaction engines
841121,"Turbo-propellers, of a power not >1,100kW",8408B,Turbo-propellers
841122,"Turbo-propellers, of a power >1,100kW",8408B,Turbo-propellers
841181,"Gas turbines other than turbo-jets/turbo-propellers, of a power not >5000kW",8408C,Other gas turbines nes
841182,"Gas turbines other than turbo-jets/turbo-propellers, of a power >5000kW",8408C,Other gas turbines nes
841191,Parts of the turbo-jets/turbo-propellers of 8411.11-8411.22,8408E,"Parts nes of 7144,71481"
841199,Parts of the other gas turbines of 8411.81 & 8411.82,8408F,"Parts nes,of 71488,71888"
841210,Reaction engines other than turbo-jets,8408A,Reaction engines
841221,Linear acting (cylinders) hydraulic power engines & motors,8407B,"Other hydraulic engines,motors"
841229,Hydraulic power engines & motors other than linear acting (cylinders),8408D,"Other engines,motors nes"
841231,Linear acting (cylinders) pneumatic power engines & motors,8407B,"Other hydraulic engines,motors"
841239,Pneumatic power engines & motors other than linear acting (cylinders),8408D,"Other engines,motors nes"
841280,Engines & motors n.e.s. in Ch.84,8408D,"Other engines,motors nes"
841290,Parts of the engines & motors of 8412.10-8412.80,8408F,"Parts nes,of 71488,71888"
841311,"Pumps for dispensing fuel/lubricants, of the type used in filling-stations/garages",8410A,Garage-type fuel pumps
841319,"Pumps for liquids, fitted/designed to be fitted with a measuring device (excl. of 8413.11)",8410E,Pumps for liquids nes etc
841320,Hand pumps for liquids (excl. of 8413.11 & 8413.19),8410E,Pumps for liquids nes etc
841330,Fuel/lubricating/cooling medium pumps for internal combustion piston engines,8410E,Pumps for liquids nes etc
841340,Concrete pumps,8410B,Reciprocating pumps nes
841350,Reciprocating positive displacement pumps (excl. of 8413.11-8413.40),8410B,Reciprocating pumps nes
841360,Rotary positive displacement pumps (excl. of 8413.11-8413.40),8410D,Rotary pumps nes
841370,Centrifugal pumps (excl. of 8413.11-8413.40),8410C,Centrifugal pumps nes
841381,Pumps n.e.s. in 84.13,8410E,Pumps for liquids nes etc
841382,Liquid elevators,8410E,Pumps for liquids nes etc
841391,Parts of the pumps of 8413.11-8413.81,8410F,Parts nes of pumps of 742
841392,Parts of liquid elevators,8410F,Parts nes of pumps of 742
841410,Vacuum pumps,8411A,Pumps for gases etc
841420,Hand-/foot-operated air pumps,8411A,Pumps for gases etc
841430,Compressors of a kind used in refrigerating equip.,8411A,Pumps for gases etc
841440,Air compressors mounted on a wheeled chassis for towing,8411A,Pumps for gases etc
841451,"Table/floor/wall/window/ceiling/roof fans, with a self-contained electric motor of an output not >125W",8506B,Domestic electric room fans etc
841459,"Fans, other than table/floor/wall/window/ceiling/roof fans, with a self-contained electric motor of an output not >125W",8411D,"Fans,blowers,etc parts"
841460,"Ventilating/recycling hoods incorporating a fan, whether/not fitted with filters, having a maximum horizontal side not >120cm",8411D,"Fans,blowers,etc parts"
841480,"Air pumps, air/other gas compressors & fans (excl. of 8414.10-8414.59); ventilating/recycling hoods incorporating a fan, whether/not fitted with filters (excl. of 8414.60)",8411A,Pumps for gases etc
841490,"Parts of the pumps, compressors, fans & recycling hoods of 8414.10-8414.20",8418C,"Parts nes of app of 7435,6"
841510,"Window/wall type air-conditioning machines, self-contained/split-system, comprising a motor-driven fan & elements for changing the temp. & humidity, including those machines in which the humidity cannot be separately regulated",8412,"Air conditioning machines, etc"
841520,"Air-conditioning machines of a kind used for persons, in motor vehicles",8412,"Air conditioning machines, etc"
841581,Air-conditioning machines incorporating a refrigerating unit & a valve for reversal of the cooling/heat cycle (reversible heat pumps),8412,"Air conditioning machines, etc"
841582,"Air-conditioning machines (excl. of 8415.10-8415.81), incorporating a refrigerating unit",8412,"Air conditioning machines, etc"
841583,"Air-conditioning machines (excl. of 8415.10-8415.81), not incorporating a refrigerating unit",8412,"Air conditioning machines, etc"
841590,Parts of the air-conditioning machines of 8415.10-8415.83,8412,"Air conditioning machines, etc"
841610,Furnace burners for liquid fuel,8413,Furnace burners for liquid fuel
841620,"Furnace burners other than those for liquid fuel, incl. combination burners",8413,Furnace burners for liquid fuel
841630,"Mechanical stokers (incl. their mechanical grates), mechanical ash dischargers & similar appliances",8413,Furnace burners for liquid fuel
841690,"Parts of the furnace burners, mechanical stokers & mechanical ash dischargers & similar appliances of 8416.10-8416.30",8413,Furnace burners for liquid fuel
841710,"Furnaces & ovens for the roasting/melting/other heat-treatment of ores/pyrites/metals, non-electric",8414,"Industrial and laboratory furnaces and ovens, non-electric"
841720,"Bakery ovens, incl. biscuit ovens, non-electric",8414,"Industrial and laboratory furnaces and ovens, non-electric"
841780,"Industrial/laboratory furnaces & ovens (excl. of 8147.10 & 8417.20), incl. incinerators, non-electric",8414,"Industrial and laboratory furnaces and ovens, non-electric"
841790,Parts of the industrial/laboratory furnaces & ovens of 8417.10-8417.80,8414,"Industrial and laboratory furnaces and ovens, non-electric"
841810,"Combined refrigerator-freezers, fitted with separate external doors, electric/other",8415A,Domestic refrigerators
841821,"Refrigerators, h-hold. type, compression-type, electric/other",8415A,Domestic refrigerators
841829,"Refrigerators, household type, excl. compression type.",8415A,Domestic refrigerators
841830,"Freezers of the chest type, not >800 l capacity, electric/other",8415B,Domestic deep-freezers
841840,"Freezers of the upright type, not >900 l capacity, electric/other",8415B,Domestic deep-freezers
841850,"Refrigerating/freezing chests, cabinets, display counters, show-cases & similar refrigerating/freezing furniture, electric/other (excl. of 8418.10-8418.40)",8415C,Refrigerators equipment nondomestic
841861,Compression-type refrigerating/freezing equip. whose condensers are heat exchangers,8415C,Refrigerators equipment nondomestic
841869,Refrigerating/freezing equip. n.e.s. in 84.18; heat pumps,8415C,Refrigerators equipment nondomestic
841891,Furniture designed to receive refrigerating/freezing equip.,8415D,Parts nes of refrigerating equipment
841899,Parts of the refrigerating/freezing equip. & heat pumps of 8418.10-8418.69 (excl. of 8418.91),8415D,Parts nes of refrigerating equipment
841911,Instantaneous gas water heaters,8417B,"Heating,cooling equuipment nes"
841919,"Instantaneous/storage water heaters, non-electric (excl. of 8419.11)",8417B,"Heating,cooling equuipment nes"
841920,"Medical/surgical/laboratory sterilisers, whether/not electrically heated",8417B,"Heating,cooling equuipment nes"
841931,"Dryers for agricultural products, whether/not electrically heated",8417B,"Heating,cooling equuipment nes"
841932,"Dryers for wood, paper pulp, paper/paperboard, whether/not electrically heated",8417B,"Heating,cooling equuipment nes"
841939,"Dryers for use as machinery/plant/laboratory equip., whether/not electricallyheated (excl. of 8419.31, 8419.32, 84.36-84.38 & 84.51)",8417B,"Heating,cooling equuipment nes"
841940,"Distilling/rectifying plant, whether/not electrically heated",8417B,"Heating,cooling equuipment nes"
841950,"Heat exchange units, whether/not electrically heated",8417B,"Heating,cooling equuipment nes"
841960,"Machinery for liquefying air/other gases, whether/not electrically heated",8417B,"Heating,cooling equuipment nes"
841981,"Machinery, plant & equip., n.e.s. in Ch.84, for making hot drinks/for cooking/heating food, whether/not electrically heated",8417B,"Heating,cooling equuipment nes"
841989,"Machinery, plant & equip., n.e.s. in Ch.84, other than for making hot drinks/for cooking/heating food, whether/not electrically heated",8417B,"Heating,cooling equuipment nes"
841990,"Parts of machinery, plant/laboratory equipment, whether/not electrically heated (excl. furnaces, ovens & other equipment of heading 85.14), for the treatment of materials by a process involving a change of temperature such as heating, cooking, roasting",8417B,"Heating,cooling equuipment nes"
842010,Calendering/other rolling machines (excl. for metals/glass),8416,Calendering and similar rolling machines
842091,Cylinders for calendering/other rolling machines,8416,Calendering and similar rolling machines
842099,"Parts of calendering/other rolling machnes, other than cylinders",8416,Calendering and similar rolling machines
842111,"Cream separators, centrifugal",8418A,Centrifuges
842112,"Clothes-dryers, centrifugal",8418A,Centrifuges
842119,"Other centrifuges, incl. centrifugal dryers, excl. cream separators & clothes-dryers.",8418A,Centrifuges
842121,Filtering/purifying machinery & apparatus for filtering/purifying water,8418B,"Gas,liquid filters etc"
842122,Filtering/purifying machinery & apparatus for filtering/purifying beverages other than water,8418B,"Gas,liquid filters etc"
842123,Oil/petrol-filters for internal combustion engines,8418B,"Gas,liquid filters etc"
842129,Filtering/purifying machinery & apparatus for liquids (excl. of 8421.21-8421.23),8418B,"Gas,liquid filters etc"
842131,Intake air filters for internal combustion engines,8418B,"Gas,liquid filters etc"
842139,"Filtering/purifying machinery & apparatus for gases, other than intake air filters for internal combustion engines",8418B,"Gas,liquid filters etc"
842191,"Parts of centrifuges, incl. centrifugal dryers.",8418C,"Parts nes of app of 7435,6"
842199,"Parts of the filtering/purifying machinery & apparatus of 84.21 (excl. of centrifuges, incl. centrifugal dryers)",8418C,"Parts nes of app of 7435,6"
842211,Dish washing machines of the h-hold. type,8419A,Domestic dishwashing machines
842219,Dish washing machines other than h-hold. type,8419B,"Packagng,filling,etc machines"
842220,Machinery for cleaning/drying bottles/other containters,8419B,"Packagng,filling,etc machines"
842230,"Machinery for filling/closing/sealing/labelling bottles/cans/boxes/bags/other containters; machinery for capsuling bottles, jars, tubes & similar containters; machinery for aerating beverages",8419B,"Packagng,filling,etc machines"
842240,"Packing/wrapping machinery, incl. heat-shrink wrapping machinery (excl. of 8422.30)",8419B,"Packagng,filling,etc machines"
842290,Parts of the machinery of 8422.11-8422.40,8419C,Packing etc machinery parts nes
842310,"Personal weighing machines, incl. baby scales; h-hold. scales",8420A,Weighing machinery
842320,Scales for continuous weighing of goods on conveyors,8420A,Weighing machinery
842330,"Constant weight scales & scales for discharging a predetermined weight of material into a bag/container, incl. hopper scales",8420A,Weighing machinery
842381,"Weighing machinery (excl. of 8423.10-8423.30), having a maximum weighing capacity not >30kg",8420A,Weighing machinery
842382,"Weighing machinery (excl. of 8423.10-8423.30), having a maximum weighing capacity >30 kg but not >5000kg",8420A,Weighing machinery
842389,Weighing machinery (excl. balances of a sensitivity of 5cg/better; excl. of 8423.10-8423.82),8420A,Weighing machinery
842390,Weighing machine wts. of all kinds; parts of weighing machinery,8420B,"Weighng machinery weights,parts nes"
842410,"Fire extinguishers, whether/not charged",8421,"Mechanical appliances for projecting or spraying liquids, etc."
