HS 1988/92 Product Code,HS 1988/92 Product Description,MTN Categories Product Code,MTN Categories Product Description
961610,"Scent sprays and similar toilet sprays, and mou",1003,Manufactured articles n.e.s. - Processed
961620,Powder-puffs and pads for the application of co,1003,Manufactured articles n.e.s. - Processed
961700,Vacuum flasks/vacuum vessels complete w/cases;,1003,Manufactured articles n.e.s. - Processed
961800,Tailors' dummies/lay figures; automata and oth,1003,Manufactured articles n.e.s. - Processed
970110,"Paintings,drawings and pastels executed by hand",1003,Manufactured articles n.e.s. - Processed
970190,Collages and similar decorative plaques,1003,Manufactured articles n.e.s. - Processed
970200,"Original engravings, prints and lithographs",1003,Manufactured articles n.e.s. - Processed
970300,"Original sculptures and statuary, in any materi",1003,Manufactured articles n.e.s. - Processed
970400,Used postage or revenue stamps and like or unus,1003,Manufactured articles n.e.s. - Processed
970500,"Coll & coll pce of zoo,bot,mineral,hist,anatom,",1003,Manufactured articles n.e.s. - Processed
970600,Antiques of an age exceeding one hundred years,1003,Manufactured articles n.e.s. - Processed
030110,Live ornamental fish,1101,Fish unprocessed
030191,Live trout,1101,Fish unprocessed
030192,Live eels,1101,Fish unprocessed
030193,Live carp,1101,Fish unprocessed
030199,Other live fish,1101,Fish unprocessed
030211,Fresh or chilled trout,1101,Fish unprocessed
030212,"Fresh or chilled Pacific, Atlantic and Danube s",1101,Fish unprocessed
030219,Fresh or chilled salmonidae (excl. 0302.11 and,1101,Fish unprocessed
030221,Fresh or chilled halibut,1101,Fish unprocessed
030222,Fresh or chilled plaice,1101,Fish unprocessed
030223,Fresh or chilled sole,1101,Fish unprocessed
030229,"Fresh or chilled flat fish (excl. halibut, plai",1101,Fish unprocessed
030231,Fresh or chilled albacore or longfinned tunas,1101,Fish unprocessed
030232,Fresh or chilled yellowfin tunas,1101,Fish unprocessed
030233,Fresh or chilled skipjack or stripe-bellied bon,1101,Fish unprocessed
030239,"Fresh or chilled tunas, nes",1101,Fish unprocessed
030240,Fresh or chilled herrings (excl. livers and roe,1101,Fish unprocessed
030250,Fresh or chilled cod (excl. livers and roes),1101,Fish unprocessed
030261,"Fresh or chilled sardines, brisling or sparts",1101,Fish unprocessed
030262,Fresh or chilled haddock,1101,Fish unprocessed
030263,Fresh or chilled coalfish,1101,Fish unprocessed
030264,Fresh or chilled mackerel,1101,Fish unprocessed
030265,Fresh or chilled dogfish and other sharks,1101,Fish unprocessed
030266,Fresh or chilled eels,1101,Fish unprocessed
030269,"Fresh or chilled fish, nes",1101,Fish unprocessed
030270,Fresh or chilled fish livers and roes,1101,Fish unprocessed
030310,Frozen Pacific salmon,1101,Fish unprocessed
030321,Frozen trout,1101,Fish unprocessed
030322,Frozen Atlantic and Danube salmon,1101,Fish unprocessed
030329,"Frozen salmonidae (excl. Pacific, Atlantic, Dan",1101,Fish unprocessed
030331,Frozen halibut,1101,Fish unprocessed
030332,Frozen plaice,1101,Fish unprocessed
030333,Frozen sole,1101,Fish unprocessed
030339,"Frozen flat fish (excl. halibut, plaice and sol",1101,Fish unprocessed
030341,Frozen albacore or longfinned tunas,1101,Fish unprocessed
030342,Frozen yellowfin tunas,1101,Fish unprocessed
030343,Frozen skipjack or stripe-bellied bonito,1101,Fish unprocessed
030349,"Frozen tunas, nes",1101,Fish unprocessed
030350,Frozen herrings (excl. livers and roes),1101,Fish unprocessed
030360,Frozen cod (excl. livers and roes),1101,Fish unprocessed
030371,"Frozen sardines, brisling or sprats",1101,Fish unprocessed
030372,Frozen haddock,1101,Fish unprocessed
030373,Frozen coalfish,1101,Fish unprocessed
030374,Frozen mackerel,1101,Fish unprocessed
030375,Frozen dogfish and sharks,1101,Fish unprocessed
030376,Frozen eels,1101,Fish unprocessed
030377,Frozen sea-bass,1101,Fish unprocessed
030378,Frozen hake,1101,Fish unprocessed
030379,"Frozen fish, nes",1101,Fish unprocessed
030380,Frozen fish livers and roes,1101,Fish unprocessed
030410,Fresh or chilled fish fillets,1101,Fish unprocessed
030420,Frozen fish fillets,1101,Fish unprocessed
030490,Frozen fish meat (excl. fillets),1101,Fish unprocessed
030611,Frozen rock lobster and other sea crawfish,1101,Fish unprocessed
030612,Frozen lobsters,1101,Fish unprocessed
030613,Frozen shrimps and prawns,1101,Fish unprocessed
030614,Frozen crabs,1101,Fish unprocessed
030619,"Frozen crustaceans,nes,including flours,meals &",1101,Fish unprocessed
030621,Rock lobster and other sea crawfish (excl. froz,1101,Fish unprocessed
030622,Lobsters (excl.frozen),1101,Fish unprocessed
030623,Shrimps and prawns (excl. frozen),1101,Fish unprocessed
030624,Crabs (excl.frozen),1101,Fish unprocessed
030629,"Crustaceans not frozen,nes,includ.flours,meals,",1101,Fish unprocessed
030710,Oysters,1101,Fish unprocessed
030721,"Scallops, live, fresh or chilled",1101,Fish unprocessed
030729,"Scallops (excl. live, fresh or chilled)",1101,Fish unprocessed
030731,"Mussels, live, fresh or chilled",1101,Fish unprocessed
030739,"Mussels (excl. live, fresh or chilled)",1101,Fish unprocessed
030741,"Cuttle fish and squid, live, fresh or chilled",1101,Fish unprocessed
030749,"Cuttle fish and squid (excl. live, fresh or chi",1101,Fish unprocessed
030751,"Octopus live, fresh or chilled",1101,Fish unprocessed
030759,"Octopus (excl. live, fresh or chilled)",1101,Fish unprocessed
030760,Snails other than sea snails,1101,Fish unprocessed
030791,"Aquatic invertebrates, nes, live, fresh or chil",1101,Fish unprocessed
030799,"Aquatic invertebrates,nes,includ.flours,meals,p",1101,Fish unprocessed
050900,Natural sponges of animal origin,1101,Fish unprocessed
150410,Fish-liver oils and their fractions,1101,Fish unprocessed
150420,"Fish fats, oils and fractions (excl. fish liver",1101,Fish unprocessed
150430,"Marine mammal fats, oils and their liquid fract",1101,Fish unprocessed
030510,"Flours, meals and pellets of fish, fit for huma",1102,Fish semi-processed
030520,"Livers and roes, dried, smoked, salted or in br",1102,Fish semi-processed
030530,"Fish fillets, dried, salted or in brine, but no",1102,Fish semi-processed
030541,"Smoked Pacific, Atlantic and Danube salmon (inc",1102,Fish semi-processed
030542,Smoked herrings (incl. fillets),1102,Fish semi-processed
030549,Smoked fish (excl. salmon and herrings),1102,Fish semi-processed
030551,"Dried cod, not smoked",1102,Fish semi-processed
030559,"Dried fish, not smoked (excl. cod)",1102,Fish semi-processed
030561,Herrings salted or in brine but not dried or sm,1102,Fish semi-processed
030562,Cod salted or in brine but not dried or smoked,1102,Fish semi-processed
030563,Anchovies salted or in brine but not dried or s,1102,Fish semi-processed
030569,Other fish salted or in brine but not dried or,1102,Fish semi-processed
160300,"Extracts and juices of meat, fish and aquatic i",1103,Fish processed
160411,Prepared or preserved salmon (excl. minced),1103,Fish processed
160412,Prepared or preserved herrings (excl. minced),1103,Fish processed
160413,"Prepared or preserved sardines, sardinella, bri",1103,Fish processed
160414,"Prepared or preserved tuna, skipjack and bonito",1103,Fish processed
160415,Prepared or preserved mackerel (excl. minced),1103,Fish processed
160416,Prepared or preserved anchovies (excl. minced),1103,Fish processed
160419,"Prepared or preserved fish (excl. minced), nes",1103,Fish processed
160420,"Other prepared or preserved fish, nes",1103,Fish processed
160430,Caviar and caviar substitutes,1103,Fish processed
160510,"Crab, prepared or preserved",1103,Fish processed
160520,"Shrimps and prawns, prepared or preserved",1103,Fish processed
160530,"Lobster, prepared or preserved",1103,Fish processed
160540,"Crustaceans, nes, prepared or preserved",1103,Fish processed
160590,"Molluscs and other aquatic invertebrates, prepa",1103,Fish processed
230120,"Flours, meals and pellets of fish, etc, unfit f",1103,Fish processed
070110,Seed potatoes,1201,Fruit & vegetables fresh or dried
070190,"Other potatoes, fresh or chilled",1201,Fruit & vegetables fresh or dried
070200,"Tomatoes, fresh or chilled",1201,Fruit & vegetables fresh or dried
070310,"Onions and shallots, fresh or chilled",1201,Fruit & vegetables fresh or dried
070320,"Garlic, fresh or chilled",1201,Fruit & vegetables fresh or dried
070390,"Leeks and other alliaceous vegetables, nes",1201,Fruit & vegetables fresh or dried
070410,"Cauliflowers and headed broccoli, fresh or chil",1201,Fruit & vegetables fresh or dried
070420,"Brussels sprouts, fresh or chilled",1201,Fruit & vegetables fresh or dried
070490,"White and red cabbages, kohlrabi, kale...etc, f",1201,Fruit & vegetables fresh or dried
070511,"Cabbage lettuce, fresh or chilled",1201,Fruit & vegetables fresh or dried
070519,"Lettuce, fresh or chilled, (excl. cabbage lettu",1201,Fruit & vegetables fresh or dried
070521,"Witloof chicory, fresh or chilled",1201,Fruit & vegetables fresh or dried
070529,"Chicory, fresh or chilled, (excl. witloof)",1201,Fruit & vegetables fresh or dried
070610,"Carrots and turnips, fresh or chilled",1201,Fruit & vegetables fresh or dried
070690,Beetroot...radishes and other similar edible ro,1201,Fruit & vegetables fresh or dried
070700,"Cucumbers and gherkins, fresh or chilled",1201,Fruit & vegetables fresh or dried
070810,"Peas, fresh or chilled",1201,Fruit & vegetables fresh or dried
070820,"Beans, fresh or chilled",1201,Fruit & vegetables fresh or dried
070890,"Leguminous vegetables, fresh or chilled, nes",1201,Fruit & vegetables fresh or dried
070910,"Globe artichokes, fresh or chilled",1201,Fruit & vegetables fresh or dried
070920,"Asparagus, fresh or chilled",1201,Fruit & vegetables fresh or dried
070930,"Aubergines, fresh or chilled",1201,Fruit & vegetables fresh or dried
070940,"Celery, fresh or chilled",1201,Fruit & vegetables fresh or dried
070951,"Mushrooms, fresh or chilled",1201,Fruit & vegetables fresh or dried
070952,"Truffles, fresh or chilled",1201,Fruit & vegetables fresh or dried
070960,"Fruits of genus Capiscum or Pimenta, fresh or c",1201,Fruit & vegetables fresh or dried
070970,"Spinach, fresh or chilled",1201,Fruit & vegetables fresh or dried
070990,"Other vegetables, fresh or chilled, nes",1201,Fruit & vegetables fresh or dried
071310,"Dried peas, shelled",1201,Fruit & vegetables fresh or dried
071320,"Dried chickpeas, shelled",1201,Fruit & vegetables fresh or dried
071331,"Dried beans, shelled",1201,Fruit & vegetables fresh or dried
071332,"Dried adzuki beans, shelled",1201,Fruit & vegetables fresh or dried
071333,"Dried kidney beans, incl. white pea beans, shel",1201,Fruit & vegetables fresh or dried
071339,"Dried beans, shelled, nes",1201,Fruit & vegetables fresh or dried
071340,"Dried lentils, shelled",1201,Fruit & vegetables fresh or dried
071350,"Dried broad beans and horse beans, shelled",1201,Fruit & vegetables fresh or dried
071390,"Dried leguminous vegetables, shelled, nes",1201,Fruit & vegetables fresh or dried
071410,"Manioc, fresh or dried",1201,Fruit & vegetables fresh or dried
071420,"Sweet potatoes, fresh or dried",1201,Fruit & vegetables fresh or dried
071490,"Roots and tubers with high starch content, fres",1201,Fruit & vegetables fresh or dried
080110,"Coconuts, fresh or dried",1201,Fruit & vegetables fresh or dried
080120,"Brazil nuts, fresh or dried",1201,Fruit & vegetables fresh or dried
080130,"Cashew nuts, fresh or dried",1201,Fruit & vegetables fresh or dried
080211,"Almonds in shell, fresh or dried",1201,Fruit & vegetables fresh or dried
080212,"Almonds without shells, fresh or dried",1201,Fruit & vegetables fresh or dried
080221,"Hazlenuts in shell, fresh or dried",1201,Fruit & vegetables fresh or dried
080222,"Hazlenuts without shells, fresh or dried",1201,Fruit & vegetables fresh or dried
080231,"Walnuts in shell, fresh or dried",1201,Fruit & vegetables fresh or dried
080232,"Walnuts without shells, fresh or dried",1201,Fruit & vegetables fresh or dried
080240,"Chestnuts, fresh or dried",1201,Fruit & vegetables fresh or dried
080250,"Pistachio, fresh or dried",1201,Fruit & vegetables fresh or dried
080290,"Other nuts, fresh or dried, nes",1201,Fruit & vegetables fresh or dried
080300,"Bananas, including plantains, fresh or dried",1201,Fruit & vegetables fresh or dried
080410,"Dates, fresh or dried",1201,Fruit & vegetables fresh or dried
080420,"Figs, fresh or dried",1201,Fruit & vegetables fresh or dried
