HS 1988/92 Product Code,HS 1988/92 Product Description,GTAP Product Code,GTAP Product Description
253010,"Vermiculite, perlite and chlorites (unexpanded)",18,OMN - Minerals n.e.c.
253020,"Kieserite, epsomite (natural magnesium sulphate",18,OMN - Minerals n.e.c.
253030,Earth colours,18,OMN - Minerals n.e.c.
253040,Natural micaceous iron oxides,18,OMN - Minerals n.e.c.
253090,"Other mineral substances, nes",18,OMN - Minerals n.e.c.
260111,Non-agglomerated iron ores and concentrates,18,OMN - Minerals n.e.c.
260112,Agglomerated iron ores and concentrates,18,OMN - Minerals n.e.c.
260200,"Manganese ores and concentrates, with a mangane",18,OMN - Minerals n.e.c.
260300,Copper ores and concentrates,18,OMN - Minerals n.e.c.
260400,Nickel ores and concentrates,18,OMN - Minerals n.e.c.
260500,Cobalt ores and concentrates,18,OMN - Minerals n.e.c.
260600,Aluminium ores and concentrates,18,OMN - Minerals n.e.c.
260700,Lead ores and concentrates,18,OMN - Minerals n.e.c.
260800,Zinc ores and concentrates,18,OMN - Minerals n.e.c.
260900,Tin ores and concentrates,18,OMN - Minerals n.e.c.
261000,Chromium ores and concentrates,18,OMN - Minerals n.e.c.
261100,Tungsten ores and concentrates,18,OMN - Minerals n.e.c.
261210,Uranium ores and concentrates,18,OMN - Minerals n.e.c.
261220,Thorium ores and concentrates,18,OMN - Minerals n.e.c.
261310,Roasted molybdenum ores and concentrates,18,OMN - Minerals n.e.c.
261390,Molybdenum ores and concentrates (excl. roasted,18,OMN - Minerals n.e.c.
261400,Titanium ores and concentrates,18,OMN - Minerals n.e.c.
261510,Zirconium ores and concentrates,18,OMN - Minerals n.e.c.
261590,"Niobium, tantalum and vanadium ores and concent",18,OMN - Minerals n.e.c.
261610,Silver ores and concentrates,18,OMN - Minerals n.e.c.
261690,Precious metal ores and concentrates (excl. sil,18,OMN - Minerals n.e.c.
261710,Antimony ores and concentrates,18,OMN - Minerals n.e.c.
261790,"Other ores and concentrates, nes",18,OMN - Minerals n.e.c.
262100,"Other slag and ash, including seaweed ash (kelp",18,OMN - Minerals n.e.c.
270300,Peat (incl. peat litter),18,OMN - Minerals n.e.c.
271490,Bitumen and asphalt; natural asphaltites and as,18,OMN - Minerals n.e.c.
310410,"Carnallite, sylvite and other Crude natural pot",18,OMN - Minerals n.e.c.
710210,Diamonds unsorted whether or not worked,18,OMN - Minerals n.e.c.
710221,"Diamonds industrial unworked or simply sawn, cl",18,OMN - Minerals n.e.c.
710231,Diamonds non-industrial unworked or simply sawn,18,OMN - Minerals n.e.c.
710310,Prec or semi-prec stones (o/t diamonds) unwkd o,18,OMN - Minerals n.e.c.
020110,Fresh or chilled bovine carcasses and half carc,19,CMT - Bovine meat prods
020120,Fresh or chilled unboned bovine meat (excl. car,19,CMT - Bovine meat prods
020130,Fresh or chilled boneless bovine meat,19,CMT - Bovine meat prods
020210,Frozen bovine carcasses and half carcasses,19,CMT - Bovine meat prods
020220,Frozen unboned bovine meat (excl. carcasses),19,CMT - Bovine meat prods
020230,Frozen boneless bovine meat,19,CMT - Bovine meat prods
020410,Fresh or chilled lamb carcasses and half carcas,19,CMT - Bovine meat prods
020421,Fresh or chilled sheep carcasses and half carca,19,CMT - Bovine meat prods
020422,Fresh or chilled unboned meat of sheep,19,CMT - Bovine meat prods
020423,Fresh or chilled boneless meat of sheep,19,CMT - Bovine meat prods
020430,Frozen lamb carcasses and half carcasses,19,CMT - Bovine meat prods
020441,Frozen sheep carcasses and half carcasses (excl,19,CMT - Bovine meat prods
020442,Frozen unboned meat of sheep,19,CMT - Bovine meat prods
020443,Frozen boned meat of sheep,19,CMT - Bovine meat prods
020450,"Fresh, chilled or frozen goat meat",19,CMT - Bovine meat prods
020500,"Meat of horses, asses, mules or hinnies, fresh,",19,CMT - Bovine meat prods
020610,Fresh or chilled edible bovine offal,19,CMT - Bovine meat prods
020621,Frozen bovine tongues,19,CMT - Bovine meat prods
020622,Frozen bovine livers,19,CMT - Bovine meat prods
020629,Frozen edible bovine offal (excl. tongues and l,19,CMT - Bovine meat prods
020630,Fresh or chilled edible swine offal,19,CMT - Bovine meat prods
020641,Frozen swine livers,19,CMT - Bovine meat prods
020649,Frozen edible swine offal (excl. livers),19,CMT - Bovine meat prods
020680,"Fresh or chilled edible offal of sheep, goats,",19,CMT - Bovine meat prods
020690,"Frozen edible offal of sheep, goats, horses...",19,CMT - Bovine meat prods
020900,"Pig and poultry fat, fresh, chilled, frozen, sa",19,CMT - Bovine meat prods
150100,"Lard, other pig fat and poultry fat, rendered",19,CMT - Bovine meat prods
150200,"Fats of bovine animals, sheep or goats, raw or",19,CMT - Bovine meat prods
150510,Crude wool grease,19,CMT - Bovine meat prods
150590,Fatty substances of crude wool grease (incl. la,19,CMT - Bovine meat prods
020311,Fresh or chilled swine carcasses and half carca,20,OMT - Meat products n.e.c.
020312,"Fresh or chilled unboned hams, shoulders and cu",20,OMT - Meat products n.e.c.
020319,"Fresh or chilled swine meat, nes (unboned)",20,OMT - Meat products n.e.c.
020321,Frozen swine carcasses and half carcasses,20,OMT - Meat products n.e.c.
020322,"Frozen unboned hams, shoulders and cuts thereof",20,OMT - Meat products n.e.c.
020329,"Frozen swine meat, nes",20,OMT - Meat products n.e.c.
020710,Fresh or chilled whole poultry,20,OMT - Meat products n.e.c.
020721,Frozen whole chickens,20,OMT - Meat products n.e.c.
020722,Frozen whole turkeys,20,OMT - Meat products n.e.c.
020723,"Frozen whole ducks, geese and guinea fowls",20,OMT - Meat products n.e.c.
020731,Fresh or chilled fatty livers of geese or ducks,20,OMT - Meat products n.e.c.
020739,Fresh or chilled poultry cuts and offal (excl.,20,OMT - Meat products n.e.c.
020741,Frozen cuts and offal of chicken (excl. livers),20,OMT - Meat products n.e.c.
020742,Frozen cuts and offal of turkey (excl. livers),20,OMT - Meat products n.e.c.
020743,"Frozen cuts and offal of geese, ducks and guine",20,OMT - Meat products n.e.c.
020810,"Fresh, chilled or frozen meat and edible offal",20,OMT - Meat products n.e.c.
020890,"Fresh, chilled or frozen meat and edible offal,",20,OMT - Meat products n.e.c.
021011,"Unboned swine hams, shoulders and cuts thereof,",20,OMT - Meat products n.e.c.
021012,"Bellies and cuts thereof of swine, salted... or",20,OMT - Meat products n.e.c.
021019,"Meat of swine, salted... or smoked, nes",20,OMT - Meat products n.e.c.
021020,"Meat of bovine animals, salted... or smoked",20,OMT - Meat products n.e.c.
021090,"Other meat, nes, salted... or smoked; flours an",20,OMT - Meat products n.e.c.
150300,"Lard stearin, lardoil, oleostearin, oleo-oil an",20,OMT - Meat products n.e.c.
150410,Fish-liver oils and their fractions,20,OMT - Meat products n.e.c.
150420,"Fish fats, oils and fractions (excl. fish liver",20,OMT - Meat products n.e.c.
150430,"Marine mammal fats, oils and their liquid fract",20,OMT - Meat products n.e.c.
150600,Other animal fats and oils and their fractions,20,OMT - Meat products n.e.c.
160100,Sausages and similar products; food preparation,20,OMT - Meat products n.e.c.
160220,Preparations of animal liver,20,OMT - Meat products n.e.c.
160231,Preparations of turkey meat,20,OMT - Meat products n.e.c.
160239,Preparations of poultry (excl. turkey),20,OMT - Meat products n.e.c.
160241,"Preparations of swine, hams and cuts",20,OMT - Meat products n.e.c.
160242,"Preparations of swine, shoulders and cuts",20,OMT - Meat products n.e.c.
160249,"Preparations of swine meat, including mixtures,",20,OMT - Meat products n.e.c.
160250,Preparations of meat of bovine animals,20,OMT - Meat products n.e.c.
160290,Preparations of meat (incl.preparations of bloo,20,OMT - Meat products n.e.c.
160300,"Extracts and juices of meat, fish and aquatic i",20,OMT - Meat products n.e.c.
230110,"Flours, meats and pellets, of meat unfit for hu",20,OMT - Meat products n.e.c.
120810,Soya bean flour and meal,21,VOL - Vegetable oils and fats
120890,Other flours and meal of oil seeds or oleaginou,21,VOL - Vegetable oils and fats
140420,Cotton linters,21,VOL - Vegetable oils and fats
150710,Crude soya-bean oil,21,VOL - Vegetable oils and fats
150790,Soya-bean oil (excl. crude) and fractions,21,VOL - Vegetable oils and fats
150810,Crude ground-nut oil,21,VOL - Vegetable oils and fats
150890,Ground-nut oil (excl. crude) and fractions,21,VOL - Vegetable oils and fats
150910,Virgin olive oil and fractions,21,VOL - Vegetable oils and fats
150990,Olive oil and fractions (excl. virgin),21,VOL - Vegetable oils and fats
151000,"Other oils and their fractions, obtained solely",21,VOL - Vegetable oils and fats
151110,Crude palm oil,21,VOL - Vegetable oils and fats
151190,Palm oil (excl. crude) and liquid fractions,21,VOL - Vegetable oils and fats
151211,Crude sunflower-seed and safflower oil and frac,21,VOL - Vegetable oils and fats
151219,Sunflower-seed and safflower oil (excl. crude),21,VOL - Vegetable oils and fats
151221,"Crude cotton-seed oil, whether or not gossypol",21,VOL - Vegetable oils and fats
151229,Cotton-seed oil (excl. crude) and fractions the,21,VOL - Vegetable oils and fats
151311,Crude coconut (copra) oil and fractions thereof,21,VOL - Vegetable oils and fats
151319,Coconut copra oil (excl. crude) and fractions t,21,VOL - Vegetable oils and fats
151321,Crude palm kernel or babassu oil and fractions,21,VOL - Vegetable oils and fats
151329,Palm kernel or babassu oil (excl. crude) and fr,21,VOL - Vegetable oils and fats
151410,"Crude rape, colza or mustard oil and fractions",21,VOL - Vegetable oils and fats
151490,"Rape, colza or mustard oil (excl. crude) and fr",21,VOL - Vegetable oils and fats
151511,Crude linseed oil,21,VOL - Vegetable oils and fats
151519,Linseed oil (excl. crude) and fractions,21,VOL - Vegetable oils and fats
151521,Crude maize (corn) oil,21,VOL - Vegetable oils and fats
151529,Maize (corn) oil (excl. crude) and fractions,21,VOL - Vegetable oils and fats
151530,Castor oil and its fractions,21,VOL - Vegetable oils and fats
151540,Tung oil and its fractions,21,VOL - Vegetable oils and fats
151550,Sesame oil and fractions,21,VOL - Vegetable oils and fats
151560,Jojoba oil and fractions,21,VOL - Vegetable oils and fats
151590,"Other fixed vegetable fats and fractions, nes",21,VOL - Vegetable oils and fats
151610,"Animal fats and oils and fractions, hydrogenate",21,VOL - Vegetable oils and fats
151620,"Vegetable fats and oils and their fractions, hy",21,VOL - Vegetable oils and fats
151710,Margarine (excl. liquid),21,VOL - Vegetable oils and fats
151790,"Edible preparations of fats and oils, nes",21,VOL - Vegetable oils and fats
152110,Vegetable waxes (excl. triglycerides),21,VOL - Vegetable oils and fats
152200,Degras; residues of fatty substances or animal,21,VOL - Vegetable oils and fats
230400,"Oil-cake and other solid residues, of soya-bean",21,VOL - Vegetable oils and fats
230500,"Oil-cake and other solid residues, of ground-nu",21,VOL - Vegetable oils and fats
230610,Oil-cake and other solid residues of cotton see,21,VOL - Vegetable oils and fats
230620,Oil-cake and other solid residues of linseed,21,VOL - Vegetable oils and fats
230630,Oil-cake and other solid residues of sunflower,21,VOL - Vegetable oils and fats
230640,Oil-cake and other solid residues of rape or co,21,VOL - Vegetable oils and fats
230650,Oil-cake and other solid residues of coconut or,21,VOL - Vegetable oils and fats
230660,Oil-cake and other solid residues of palm nuts,21,VOL - Vegetable oils and fats
230690,"Oil-cake and residues, of other vegetable fats",21,VOL - Vegetable oils and fats
040110,"Milk and cream of =<1% fat, not concentrated or",22,MIL - Dairy products
040120,"Milk and cream of >1% but =<6% fat, not concent",22,MIL - Dairy products
040130,"Milk and cream of >6% fat, not concentrated or",22,MIL - Dairy products
040210,Milk and cream in solid forms of =<1.5% fat,22,MIL - Dairy products
040221,"Milk and cream in solid forms of >1.5% fat, uns",22,MIL - Dairy products
040229,"Milk and cream in solid forms of >1.5% fat, swe",22,MIL - Dairy products
040291,"Concentrated milk and cream, unsweetened (excl.",22,MIL - Dairy products
040299,Sweetened milk and cream (excl. in solid form),22,MIL - Dairy products
040310,Yogurt,22,MIL - Dairy products
040390,"Buttermilk, curdled milk and cream, etc (excl.",22,MIL - Dairy products
040410,"Whey & modified whey, concentrated or not, or c",22,MIL - Dairy products
040490,Products consisting of natural milk constituent,22,MIL - Dairy products
040500,Butter and other fats and oils derived from mil,22,MIL - Dairy products
040610,"Fresh (unripened or uncured) cheese, including",22,MIL - Dairy products
040620,Grated or powdered cheese,22,MIL - Dairy products
040630,"Processed cheese, not grated or powdered",22,MIL - Dairy products
040640,Blue-veined cheese,22,MIL - Dairy products
040690,"Cheese, nes",22,MIL - Dairy products
170210,Lactose and lactose syrup,22,MIL - Dairy products
210500,"Ice cream and other edible ice, whether or not",22,MIL - Dairy products
350110,Casein,22,MIL - Dairy products
100630,Semi-milled or wholly milled rice,23,PCR - Processed rice
100640,Broken rice,23,PCR - Processed rice
170111,"Raw cane sugar, in solid form",24,SGR - Sugar
170112,"Raw beet sugar, in solid form",24,SGR - Sugar
170191,"Cane or beet sugar, containing added flavouring",24,SGR - Sugar
170199,"Cane or beet sugar, in solid form, nes",24,SGR - Sugar
170220,Maple sugar and maple syrup,24,SGR - Sugar
170310,Cane molasses resulting from the extraction or,24,SGR - Sugar
170390,Molasses resulting from the extraction or refin,24,SGR - Sugar
030270,Fresh or chilled fish livers and roes,25,OFD - Food products n.e.c.
030310,Frozen Pacific salmon,25,OFD - Food products n.e.c.
030321,Frozen trout,25,OFD - Food products n.e.c.
030322,Frozen Atlantic and Danube salmon,25,OFD - Food products n.e.c.
030329,"Frozen salmonidae (excl. Pacific, Atlantic, Dan",25,OFD - Food products n.e.c.
030331,Frozen halibut,25,OFD - Food products n.e.c.
030332,Frozen plaice,25,OFD - Food products n.e.c.
030333,Frozen sole,25,OFD - Food products n.e.c.
030339,"Frozen flat fish (excl. halibut, plaice and sol",25,OFD - Food products n.e.c.
030341,Frozen albacore or longfinned tunas,25,OFD - Food products n.e.c.
030342,Frozen yellowfin tunas,25,OFD - Food products n.e.c.
030343,Frozen skipjack or stripe-bellied bonito,25,OFD - Food products n.e.c.
030349,"Frozen tunas, nes",25,OFD - Food products n.e.c.
030350,Frozen herrings (excl. livers and roes),25,OFD - Food products n.e.c.
030360,Frozen cod (excl. livers and roes),25,OFD - Food products n.e.c.
030371,"Frozen sardines, brisling or sprats",25,OFD - Food products n.e.c.
030372,Frozen haddock,25,OFD - Food products n.e.c.
030373,Frozen coalfish,25,OFD - Food products n.e.c.
030374,Frozen mackerel,25,OFD - Food products n.e.c.
030375,Frozen dogfish and sharks,25,OFD - Food products n.e.c.
030376,Frozen eels,25,OFD - Food products n.e.c.
030377,Frozen sea-bass,25,OFD - Food products n.e.c.
030378,Frozen hake,25,OFD - Food products n.e.c.
030379,"Frozen fish, nes",25,OFD - Food products n.e.c.
030380,Frozen fish livers and roes,25,OFD - Food products n.e.c.
030410,Fresh or chilled fish fillets,25,OFD - Food products n.e.c.
030420,Frozen fish fillets,25,OFD - Food products n.e.c.
030490,Frozen fish meat (excl. fillets),25,OFD - Food products n.e.c.
030510,"Flours, meals and pellets of fish, fit for huma",25,OFD - Food products n.e.c.
030520,"Livers and roes, dried, smoked, salted or in br",25,OFD - Food products n.e.c.
030530,"Fish fillets, dried, salted or in brine, but no",25,OFD - Food products n.e.c.
030541,"Smoked Pacific, Atlantic and Danube salmon (inc",25,OFD - Food products n.e.c.
030542,Smoked herrings (incl. fillets),25,OFD - Food products n.e.c.
030549,Smoked fish (excl. salmon and herrings),25,OFD - Food products n.e.c.
030551,"Dried cod, not smoked",25,OFD - Food products n.e.c.
030559,"Dried fish, not smoked (excl. cod)",25,OFD - Food products n.e.c.
030561,Herrings salted or in brine but not dried or sm,25,OFD - Food products n.e.c.
030562,Cod salted or in brine but not dried or smoked,25,OFD - Food products n.e.c.
030563,Anchovies salted or in brine but not dried or s,25,OFD - Food products n.e.c.
030569,Other fish salted or in brine but not dried or,25,OFD - Food products n.e.c.
030611,Frozen rock lobster and other sea crawfish,25,OFD - Food products n.e.c.
030612,Frozen lobsters,25,OFD - Food products n.e.c.
030613,Frozen shrimps and prawns,25,OFD - Food products n.e.c.
030614,Frozen crabs,25,OFD - Food products n.e.c.
030619,"Frozen crustaceans,nes,including flours,meals &",25,OFD - Food products n.e.c.
030729,"Scallops (excl. live, fresh or chilled)",25,OFD - Food products n.e.c.
030739,"Mussels (excl. live, fresh or chilled)",25,OFD - Food products n.e.c.
030749,"Cuttle fish and squid (excl. live, fresh or chi",25,OFD - Food products n.e.c.
030759,"Octopus (excl. live, fresh or chilled)",25,OFD - Food products n.e.c.
030799,"Aquatic invertebrates,nes,includ.flours,meals,p",25,OFD - Food products n.e.c.
040811,Dried egg yolks,25,OFD - Food products n.e.c.
040819,Egg yolks (excl. dried),25,OFD - Food products n.e.c.
040891,"Dried birds' eggs, not in shell",25,OFD - Food products n.e.c.
040899,"Birds' eggs, not in shell (excl. dried)",25,OFD - Food products n.e.c.
051191,"Products of fish, etc; dead animals of Chapter",25,OFD - Food products n.e.c.
071010,"Potatoes, frozen",25,OFD - Food products n.e.c.
071021,"Shelled or unshelled peas, frozen",25,OFD - Food products n.e.c.
071022,"Shelled or unshelled beans, frozen",25,OFD - Food products n.e.c.
071029,"Leguminous vegetables, shelled or unshelled, fr",25,OFD - Food products n.e.c.
071030,"Spinach, frozen",25,OFD - Food products n.e.c.
071040,"Sweet corn, frozen",25,OFD - Food products n.e.c.
071080,"Vegetables, frozen, nes",25,OFD - Food products n.e.c.
071090,"Mixtures of vegetables, frozen",25,OFD - Food products n.e.c.
071110,"Onions provisionally preserved, not for immedia",25,OFD - Food products n.e.c.
071120,"Olives provisionally preserved, not for immedia",25,OFD - Food products n.e.c.
071130,"Capers provisionally preserved, not for immedia",25,OFD - Food products n.e.c.
071140,Cucumbers and gherkins provisionally preserved,25,OFD - Food products n.e.c.
071190,Other vegetables and  mixture of vegetables pro,25,OFD - Food products n.e.c.
071220,Dried onions,25,OFD - Food products n.e.c.
071230,Dried mushrooms and truffles,25,OFD - Food products n.e.c.
071290,"Dried vegetables, nes",25,OFD - Food products n.e.c.
081110,"Strawberries, frozen",25,OFD - Food products n.e.c.
081120,"Raspberries, blackberries...etc, frozen",25,OFD - Food products n.e.c.
081190,"Other fruit and nuts, frozen, nes",25,OFD - Food products n.e.c.
081210,"Cherries, provisionally preserved, not for imme",25,OFD - Food products n.e.c.
081220,"Strawberries, provisionally preserved, not for",25,OFD - Food products n.e.c.
